Gene,Hw1-5a,Hw1-5b,Hw1-5c,Hw2-5a,Hw2-5b,Hw2-5c,Wt1-5a,Wt1-5b,Wt1-5c,Wt2-5a,Wt2-5b,Wt2-5c
atpG,265,182,430,358,626,144,141,264,215,93,110,57
atpH,546,425,830,796,1059,371,142,367,279,142,160,80
atpI,444,280,619,581,747,266,162,250,326,101,174,128
ATR2,83,42,84,46,72,33,15,7,2,7,4,23
atsA,9,6,25,9,15,5,1,2,0,0,0,3
Atxn3,130,85,170,240,283,147,49,112,188,70,86,62
ATXR2,14,7,13,5,19,5,5,13,7,2,4,3
atzF,30,23,41,46,64,10,22,51,77,27,24,20
aurkb,31,32,62,102,63,46,41,44,77,21,41,25
aurkb-a,64,33,79,69,55,44,15,30,51,14,24,12
ausM,16,4,15,19,27,5,6,8,23,3,13,5
AVT4,109,132,201,206,176,118,55,130,119,78,71,51
AY601_4021,87,62,138,140,138,66,42,97,113,38,61,35
AZG1,52,28,71,48,68,19,36,33,39,22,21,28
B''BETA,399,246,527,536,607,278,122,273,252,95,124,101
B3GALT5,26,9,24,12,28,10,3,8,8,3,6,2
B3GLCT,16,2,17,6,9,9,7,10,6,4,4,5
bacA,721,585,946,904,808,530,233,497,727,238,340,204
Bace2,134,164,279,289,229,153,70,175,241,88,78,83
BACOVA_02645,87,61,136,115,112,54,18,42,50,13,30,7
bah,169,110,194,177,170,108,65,102,205,55,92,85
BAK1,10,10,19,9,9,5,3,5,7,1,3,0
bamB,74,55,122,91,86,51,26,47,47,18,27,11
BASS2,140,68,164,171,203,70,32,39,58,16,12,19
BASS4,144,144,212,240,205,126,42,112,140,50,61,35
BB0433,50,55,99,60,50,34,17,34,57,11,23,19
Bbs4,1322,769,1707,1025,1700,516,444,949,573,290,291,184
BBS7,188,174,266,223,200,143,39,92,109,28,52,18
BBX19,149,133,234,179,192,104,26,82,87,42,29,9
bcas2,17,19,25,55,61,31,8,37,51,8,20,1
BCAT2,425,371,789,380,516,212,144,288,313,105,146,100
BCE_0519,195,310,527,546,480,307,189,279,345,119,188,148
BCHE,160,87,217,183,246,79,54,86,96,30,47,27
Bckdk,34,15,35,52,35,23,6,13,18,7,8,4
bcp1,40,28,36,43,51,22,12,44,32,16,29,15
BCS1,38,37,54,50,52,13,8,27,28,10,13,1
BDH1,12,8,10,7,12,4,1,5,3,2,3,1
beg,30,23,45,41,42,26,6,20,13,8,13,7
BETAC-AD,217,140,308,189,345,96,69,120,102,33,57,28
BGL1B,27,15,26,19,18,13,10,23,40,18,34,15
bglA,89,40,96,83,135,30,26,16,18,6,12,6
bglB,145,162,264,154,173,115,41,61,99,34,51,26
BGLU42,2,2,6,4,3,1,0,1,2,2,2,0
bglX,113,94,202,131,180,75,33,56,68,21,38,18
bgs1,8,23,42,11,9,13,11,6,14,1,9,11
bgs4,125,138,204,203,152,112,36,100,98,43,45,13
BHLH140,205,103,241,166,252,89,55,130,130,51,68,30
BIG4,151,96,234,168,185,96,68,121,169,58,96,70
bimG,13,9,20,8,9,4,7,6,12,0,1,3
BIO2,18,14,24,18,21,2,6,3,1,0,1,1
bioC,24,6,19,23,39,4,4,16,12,2,5,0
BIP5,606,559,992,980,969,508,468,704,1106,470,647,473
bkdA,145,120,224,182,170,112,44,101,124,39,76,50
Bm1_04115,67,46,70,66,89,40,18,40,58,11,30,5
BMH1,171,140,271,216,243,124,88,136,205,76,85,85
BMS1,2559,1637,2595,2322,2426,1764,1069,2015,2312,1215,1716,1099
BMY1,221,156,283,244,203,140,72,109,133,41,60,55
BN938_1370,157,143,276,143,153,101,15,37,49,20,25,11
BOB1,104,122,211,114,137,47,26,63,64,32,36,19
bor,8,3,12,11,17,10,7,2,5,2,1,7
bos1,51,24,41,63,84,27,16,30,42,15,25,11
BP80,286,132,365,293,435,163,108,173,178,55,67,56
BPM2,385,264,449,519,508,272,176,307,454,153,240,166
bPT2,342,239,536,576,688,270,257,413,522,208,260,174
bre-4,11,14,21,16,30,7,8,9,24,6,17,7
BRIX1,146,132,177,175,209,108,55,123,149,56,87,43
BRPF1,84,87,123,102,125,47,75,105,152,63,88,65
BRR2C,22,23,28,39,34,20,16,15,31,11,17,20
BSAL_77750,6,17,23,10,13,10,4,5,10,1,1,3
BSL1,78,100,177,153,142,76,37,66,92,24,60,35
bsp6IM,225,161,311,333,363,167,118,210,276,102,137,76
BSPAL1,19,25,36,27,19,16,14,17,36,18,7,11
BSU1,26,38,61,20,12,14,31,31,39,14,26,23
BT_0258,42,49,70,61,62,39,11,19,11,0,6,8
BT4,32,21,40,53,69,25,9,17,15,4,14,5
BTBD2,36,15,33,34,32,21,15,33,51,11,32,6
btbd6a,77,56,90,90,99,43,26,44,61,24,25,19
Btf3,63,36,88,34,51,27,24,37,38,25,21,7
btf3l4,59,33,80,36,87,16,15,30,14,9,13,4
BTU1,203,226,360,396,488,223,123,255,235,149,186,168
BUB3.2,40,57,128,71,69,53,16,57,73,19,23,12
bud20,64,36,90,76,70,35,16,31,59,23,33,9
BUD31,87,67,108,75,91,46,27,44,58,19,36,25
Bug22,216,178,289,253,228,136,54,154,170,52,88,40
BURPS1710b_2304,31,20,35,97,79,55,21,63,98,31,37,31
BXL4,80,64,142,105,120,53,51,77,89,30,46,45
BXL6,280,207,370,310,381,189,171,231,296,90,192,127
bxlB,94,112,198,145,124,88,22,69,85,23,58,13
C1GALT1,36,22,54,43,48,25,13,31,31,7,16,2
C23G10.1,53,40,77,67,38,27,6,21,29,8,18,13
C28H8.4,12,14,28,19,26,14,2,8,20,9,8,1
C42C1.13,237,177,384,279,306,164,75,153,160,78,85,65
Ca-alpha1D,22,22,28,25,36,14,15,8,9,2,11,5
CA14,42,31,83,59,68,28,25,26,45,23,22,21
Cabp1,28,35,37,73,72,26,49,39,54,16,26,31
CAC,137,166,284,280,257,190,109,200,238,92,90,56
CACNA1A,32,45,58,63,57,49,14,33,53,18,31,29
CACNA1B,72,107,127,148,145,83,85,140,220,74,100,55
Cacna1c,591,555,921,824,913,486,178,365,422,159,193,103
CACNA1D,133,247,294,281,227,165,81,129,221,86,92,71
Cacna1e,167,163,293,167,181,130,69,139,201,88,102,48
CACNA1F,64,75,137,117,98,80,38,55,89,27,61,25
Cacna1g,438,432,775,742,674,370,204,392,545,199,263,174
CACNA1H,1289,1308,2301,1870,1799,1137,529,991,1336,478,817,459
CACNA1I,370,438,674,671,595,436,165,370,463,164,216,180
CACNA1S,0,0,0,0,0,1,0,1,0,1,1,0
CACTIN,10,6,22,19,15,9,12,15,33,8,25,16
CAD2,228,214,400,228,303,123,49,116,109,42,57,41
caf1,6,20,72,32,52,22,19,23,19,13,10,16
CAF1-10,3,1,7,3,5,1,0,1,1,1,0,0
cal-1,156,159,284,274,259,163,78,149,202,83,105,69
calA,53,28,60,66,61,37,14,27,34,11,23,14
Calm4,10,13,21,19,26,8,23,16,17,12,13,17
Calml3,9,17,52,28,31,17,26,47,75,36,39,36
Calmodulin,27,20,26,32,35,14,15,10,12,4,9,1
Caln1,116,116,219,151,145,96,48,63,87,22,51,31
CALS5,65,75,89,19,20,23,16,9,9,6,1,4
CAM,208,207,334,379,331,237,122,218,352,111,161,173
CAM1,117,101,186,243,296,114,49,128,176,63,86,86
camD,21,17,30,31,41,12,1,5,7,5,6,1
CAMF1,389,228,381,468,553,272,167,389,405,139,187,240
Camk1g,4,4,11,3,9,6,5,11,10,4,6,21
CAMK2A,45,33,54,37,30,32,10,23,30,8,25,3
Camk4,161,134,251,234,270,123,60,138,156,61,101,85
CAND1,71,48,63,77,65,36,21,27,55,19,27,17
Cant1,48,46,83,89,104,33,28,63,82,31,40,38
Capn1,37,20,41,44,46,21,13,35,45,8,18,19
CAPN15,863,787,1577,1266,1260,684,410,701,949,300,435,283
Capn8,104,108,198,156,122,113,40,65,76,25,33,15
Capn9,22,26,32,26,22,16,16,21,43,13,24,13
carA2,75,72,151,107,96,47,40,43,57,31,22,17
CARNMT1,43,15,29,63,59,34,17,29,40,13,29,5
CARNS1,351,231,525,326,336,214,107,177,234,85,130,72
casA,42,34,68,58,58,32,65,51,55,13,29,10
Caskin1,7,3,4,10,7,2,2,3,19,4,12,7
CASKIN2,157,92,266,169,231,79,64,182,147,47,65,41
CASTOR,248,244,390,349,382,201,125,187,207,99,124,103
CAT1,0,3,2,4,5,0,8,5,4,3,4,8
CAT2,7,8,12,10,9,6,1,3,3,2,1,0
CAT9,26,24,45,48,56,18,17,23,27,12,5,14
CATB,225,155,297,274,333,113,66,100,158,55,76,26
catD,77,37,78,73,126,38,19,31,46,10,24,18
Catsper1,893,865,1554,1427,1583,777,420,950,1142,444,529,384
cbg-1,2,4,13,16,12,7,4,3,11,3,3,5
cbh,143,127,160,122,114,113,30,48,70,16,38,20
cbh2,16,19,55,56,64,28,26,41,43,18,19,12
cbhA,68,64,105,104,102,57,22,75,108,28,49,59
cbhB,107,87,247,155,217,101,53,95,92,32,37,40
CBP1,351,200,478,294,301,187,83,115,205,66,87,67
CBP3,28,36,51,47,50,19,15,32,45,13,23,23
CBR1,170,130,324,251,314,113,69,112,163,36,73,37
Cbr3,5,1,6,6,6,1,0,4,1,0,2,0
Cbs,554,459,1002,1063,1300,507,474,671,783,272,336,326
CBSDUF5,57,44,61,109,105,42,43,51,79,22,26,21
CBSDUF7,101,79,190,178,189,90,56,80,139,45,79,66
Cbwd1,425,457,726,668,609,398,233,481,771,282,348,221
CBWD6,30,18,30,41,36,18,12,19,31,8,12,15
CCA1,68,57,82,66,73,47,15,33,37,17,24,10
CCB4,25,15,18,18,37,10,7,5,9,2,6,0
CCC1,137,163,261,314,235,192,64,122,136,63,79,74
CCD1,184,175,291,229,233,181,111,203,278,98,154,76
Ccdc104,14,21,69,36,63,15,26,44,45,13,19,26
ccdc124,100,44,102,116,115,72,19,52,68,18,35,15
CCDC13,247,180,500,268,335,159,170,312,409,132,202,146
ccdc135,0,1,3,5,5,1,4,3,4,4,5,4
Ccdc151,55,42,92,58,51,36,70,81,133,51,85,84
CCDC19,12,5,20,15,37,5,10,6,7,2,1,0
ccdc25,38,29,64,64,71,35,24,38,64,29,30,18
Ccdc38,48,44,90,127,123,52,44,94,126,42,51,46
Ccdc40,20,24,41,31,27,14,8,19,26,14,8,6
Ccdc65,123,107,211,362,315,146,91,178,251,79,122,62
CCNA2,65,68,171,106,96,79,47,70,108,37,44,36
ccp-1,230,141,265,415,397,180,90,189,215,81,116,80
CCR3,93,74,157,95,82,71,25,43,79,24,32,31
CCR4,64,48,69,58,61,32,24,49,91,30,46,46
CCR4-1,88,58,114,214,183,109,54,102,138,45,74,44
CCRP1,173,176,320,259,273,138,90,138,206,65,85,66
CCS1,223,164,314,232,235,147,45,97,110,35,39,30
ccsA,73,60,158,138,165,56,40,45,53,15,20,41
cct-5,39,39,81,58,43,37,13,15,28,10,11,17
cct4,303,171,378,295,332,152,76,135,188,68,78,91
CCT6A,412,425,733,584,580,329,103,246,256,75,106,73
cda1,385,268,532,306,345,222,257,367,469,182,248,175
cdc-14,5,10,20,14,19,3,5,6,12,2,5,0
CDC123,0,2,5,6,6,3,3,2,4,4,1,1
CDC14,179,168,290,264,299,140,52,87,121,53,60,36
Cdc14a,137,118,283,177,148,98,66,105,129,45,66,53
Cdc14b,40,75,117,108,81,66,50,56,84,39,45,34
CDC2,149,135,225,265,262,158,103,136,205,73,106,106
cdc22,102,55,101,100,94,68,28,43,96,30,63,34
CDC25,73,27,59,57,68,24,17,17,31,8,13,11
Cdc27,84,54,129,140,111,73,42,62,82,38,35,24
CDC28,13,18,41,34,27,21,13,16,22,9,8,17
CDC33,50,73,115,111,114,63,52,61,120,41,51,40
CDC73,242,181,268,284,272,162,44,90,111,44,47,55
Cdk1,120,66,170,102,171,72,1,18,0,0,0,0
Cdk10,40,25,92,50,59,24,13,28,27,12,11,11
Cdk2,206,246,413,398,347,240,107,225,307,112,132,117
cdk20,284,232,374,306,291,213,52,159,223,76,114,56
CDKA-1,149,175,348,146,187,130,73,106,175,50,69,70
CDKB2-1,52,41,68,48,45,28,7,11,12,4,17,4
Cdkn3,2,3,8,3,11,1,4,5,2,0,2,0
CDO1,12,8,15,7,12,8,2,0,3,1,1,0
ce2C,29,14,29,33,34,11,3,7,11,11,10,2
Cel,70,51,97,95,98,64,86,111,215,58,112,90
cel3,31,36,64,42,39,29,6,9,17,7,12,4
celB,196,172,290,205,213,142,30,80,91,29,55,36
CELF1,35,21,53,37,35,24,27,23,35,15,24,9
Cep164,153,97,230,174,236,90,28,62,68,18,30,11
cep170b,94,64,119,115,114,57,13,20,5,2,3,0
CEP2,1074,692,1563,1265,1826,713,419,817,835,313,416,264
CES2,39,26,45,41,39,11,9,10,3,0,1,5
CETN3,28,28,33,27,26,15,8,6,16,6,10,12
cfa,66,56,76,174,190,80,39,67,70,33,43,13
CFAP251,107,96,203,163,163,77,58,78,142,39,64,54
cfap36,54,29,46,42,44,27,10,24,27,6,16,23
CFAP44,31,49,91,70,67,41,41,68,81,29,41,56
CFAP46,132,112,192,108,119,85,18,62,58,17,29,22
Cfap57,49,26,64,41,42,31,15,17,22,11,9,1
CFAP65,38,64,116,174,171,76,43,91,127,26,50,22
CFAP74,223,209,381,347,382,160,55,83,95,32,51,31
CFBP1,70,46,96,60,61,53,31,53,103,31,44,21
CG1090,37,31,69,73,50,31,52,31,60,22,24,29
CG11985,101,27,83,63,115,33,25,33,33,15,16,15
CG17486,7,5,9,14,22,4,12,10,5,2,3,1
CG3570,137,120,195,135,131,86,16,105,95,31,29,26
CG4502,211,142,219,161,193,107,28,112,140,32,78,36
CG5038,20,10,20,37,33,23,10,14,30,17,20,7
CG6353,8,11,16,25,27,5,4,16,23,7,16,13
CG7280,448,420,858,628,790,379,204,344,416,143,231,140
CGI_10006889,25,33,46,56,38,23,7,19,25,12,22,15
CGI_10009638,8,6,17,9,15,7,7,5,24,9,10,0
cgt,184,122,302,219,319,100,83,137,127,39,73,51
Ch25h,31,21,55,71,51,33,15,50,60,17,22,12
Chc,28,10,37,6,28,16,3,9,7,5,4,0
Chdh,108,84,171,134,179,79,27,70,61,27,41,21
Chek2,33,33,84,111,92,54,31,47,78,28,38,26
cheR,27,23,46,123,73,36,19,36,35,10,24,17
CHERP,52,26,52,48,60,15,12,33,37,13,17,5
CHIA,41,47,123,53,78,36,35,47,57,15,23,16
CHISP_0473,27,20,38,30,38,17,18,21,20,15,9,20
chk1,9,5,13,9,14,5,6,2,6,2,3,7
CHL1,8,0,6,15,11,4,5,20,32,7,17,1
CHLP,900,616,1349,1179,1390,544,380,755,819,304,366,251
CHLREDRAFT_128420,135,147,258,313,273,152,86,150,246,77,114,106
CHLREDRAFT_190403,91,54,86,66,79,43,11,32,28,12,16,8
CHLREDRAFT_194276,12,6,22,39,41,17,10,20,21,12,28,6
CHR23,44,25,60,40,52,24,8,9,14,8,5,2
CHR24,48,53,73,90,85,37,5,23,27,6,10,11
Chro.40360,690,456,746,804,865,460,293,533,609,301,375,313
cid1,10,13,22,15,12,16,6,8,18,4,14,6
cid16,194,164,260,147,207,88,85,104,151,56,94,68
CIP111,7,6,11,14,8,2,5,6,5,4,3,1
CIPK11,1,0,0,0,1,0,3,4,10,4,5,3
CIPK20,124,110,199,171,190,96,54,86,103,38,60,34
CIPK28,64,43,101,28,41,38,15,62,55,12,28,11
CIPK7,106,172,267,215,204,179,72,119,198,70,82,66
CKA4,320,286,491,445,499,237,111,335,335,118,168,122
CKB1,119,75,156,90,99,82,24,56,62,25,23,28
CKL8,112,114,221,228,169,126,25,101,133,41,64,25
CKMT2,6,14,33,30,33,15,7,9,17,7,5,9
cks-1,26,20,36,27,26,4,7,13,11,4,5,1
CLA4,299,279,420,439,391,213,81,207,235,102,129,94
Clasp1,29,18,38,26,50,20,8,9,11,3,3,3
CLC-B,123,110,207,60,91,61,42,47,59,17,20,24
CLC-E,374,245,441,513,513,218,125,233,251,90,130,107
clcA,153,133,301,249,306,123,135,140,180,66,93,85
clcC,89,73,151,123,113,53,29,31,34,10,17,14
CLCN1,65,66,126,106,103,50,20,37,30,9,13,5
CLCN5,4,2,14,6,9,1,11,4,5,0,5,0
Clcn7,106,81,136,102,80,48,28,54,58,26,33,16
Clip1,281,117,223,350,455,168,88,168,197,58,79,91
Clk1,98,56,126,125,119,60,22,43,44,21,27,7
CLMP1,477,322,544,433,432,283,102,216,300,94,133,72
clpB,74,52,89,81,94,51,29,45,65,27,34,26
CLPB1,165,118,390,284,432,137,288,346,353,128,148,132
clpC,447,323,664,544,624,258,181,376,431,160,211,153
clpP,174,84,202,170,225,81,73,112,166,45,58,48
clpP2,95,53,102,108,121,44,65,78,136,35,70,65
clpR,109,77,166,163,144,78,58,86,142,47,54,41
clpS,69,49,98,61,84,33,15,31,40,9,19,9
clpX,14,10,24,32,29,17,19,22,45,9,20,8
cls1,159,120,271,201,262,103,40,91,115,57,48,30
CLT2,29,25,36,33,39,28,4,15,17,6,12,2
cmd-1,108,58,104,108,108,58,10,26,32,15,23,10
CMD1,209,172,265,307,309,174,97,172,206,88,86,96
cmk-1,53,38,47,57,59,33,13,27,29,12,16,12
cmkA,181,139,294,230,295,160,81,151,200,63,84,81
CML12,237,226,444,397,421,200,123,232,310,94,139,138
CML13,143,185,312,310,267,154,78,140,209,76,94,81
CML16,216,172,304,285,314,165,120,204,274,96,125,112
CML18,187,115,186,314,321,156,62,134,168,79,89,59
CML6,51,50,91,88,98,40,30,49,73,19,30,51
CML8,654,593,1040,869,964,535,254,390,560,215,327,224
cmpk,13,4,31,3,17,5,8,17,14,10,9,5
cmpk1,31,13,43,19,23,15,19,27,29,13,20,16
CngA,59,70,152,74,58,58,17,16,7,9,10,21
CNGA1,35,62,97,127,101,88,30,46,61,21,19,23
CNGA3,159,208,400,320,295,169,76,155,210,56,98,60
CNJC,152,65,208,84,125,43,55,82,94,31,50,29
CNN3,249,171,321,179,218,149,137,220,296,106,173,108
cnnm4,99,138,255,226,191,119,62,117,175,65,96,68
cnot1,20,40,48,47,55,25,19,17,39,9,26,7
Cnot10,311,252,516,353,372,227,109,155,179,75,81,121
cnot11,97,65,114,124,114,78,37,78,117,47,55,55
Cnot4,126,112,220,163,193,92,48,76,107,35,54,15
CNR10,257,167,301,229,241,117,103,162,255,76,123,88
coaE,10,11,20,24,17,9,1,8,20,8,9,5
cobB,51,21,80,55,123,36,41,66,63,35,46,19
cobB2,96,53,132,108,141,73,39,50,82,28,34,31
cocE,25,23,38,30,49,25,8,14,8,4,3,2
cof,1,4,6,72,67,22,19,29,40,21,23,14
cofF,15,9,9,26,31,3,9,3,12,6,10,5
cofG,0,0,0,0,0,0,0,4,8,3,3,0
Cog5,141,113,233,192,181,104,49,49,40,21,20,33
COL6A2,81,83,102,102,92,53,38,55,133,42,53,47
comEB,14,4,15,24,26,13,7,6,7,1,3,1
COMT,388,287,586,496,558,264,190,228,326,116,143,111
copA,41,57,136,89,103,32,17,16,15,10,7,6
copb,31,103,148,131,95,93,37,75,97,40,54,36
Copb2,350,320,540,609,595,333,140,274,395,164,255,142
COQ11,630,286,776,428,740,232,120,459,237,127,146,62
cox1/2,187,138,229,193,241,84,58,65,69,43,49,31
COX11,178,147,288,237,228,124,44,111,169,48,88,48
CP3,100,55,132,65,90,47,42,54,78,36,43,16
cpar-1,51,17,50,25,48,17,9,6,3,0,2,4
CPE0231,95,85,127,144,133,67,27,36,54,19,29,6
CPK1,366,409,728,634,689,328,218,334,514,186,211,173
CPK15,81,63,116,102,119,74,48,84,102,32,62,36
CPK16,141,71,169,116,132,57,35,99,73,40,50,36
CPK17,124,92,172,174,167,116,30,53,40,25,32,31
CPK19,178,193,341,448,491,261,83,264,260,89,133,86
CPK2,1854,1623,2848,2677,2613,1433,750,1266,1674,635,839,574
CPK25,52,60,90,97,82,60,32,62,73,28,34,32
CPK26,65,33,80,125,105,48,30,38,60,13,27,8
CPK3,203,147,275,449,414,236,65,220,289,80,144,42
CPK34,29,21,44,19,30,20,41,38,103,27,42,33
CPK4,119,206,409,307,322,157,106,209,239,106,116,88
CPK7,76,49,86,79,68,55,39,42,79,32,41,18
CPK8,6,1,2,3,3,2,3,4,2,3,2,4
CPN60I,56,25,94,58,87,49,45,59,69,17,38,12
CPPED1,222,195,309,265,268,126,8,129,139,26,54,0
cpr-1,226,195,285,207,206,163,94,189,356,94,158,89
cpr-5,11,5,12,11,8,4,4,1,2,1,2,1
cpr-c2,40,32,70,58,92,30,19,30,31,11,10,11
cprA,89,76,163,88,107,75,77,134,169,58,90,72
cprG,18,8,8,12,19,6,9,12,32,8,9,3
cpsf3,12,13,48,36,28,17,5,22,22,3,4,6
CPSF30,95,57,101,61,114,48,28,45,68,22,34,6
cpsf5,14,23,45,32,31,16,25,25,53,9,18,12
cpt,35,40,70,60,44,24,16,26,49,25,18,16
CPX1,46,35,81,147,147,65,48,95,131,43,59,43
cr-1,71,171,334,249,228,138,92,122,203,83,89,69
CRBN,283,179,317,223,274,149,82,135,174,59,93,49
CRK,57,27,55,66,71,34,21,33,31,20,9,20
CRK1,150,91,199,121,165,96,35,77,84,41,41,38
CRK2,184,100,176,148,154,106,33,95,94,38,58,31
CRK6,36,23,47,29,30,25,7,16,34,6,9,4
CRMB1,50,65,121,153,109,61,44,58,87,35,34,50
crop,111,93,152,109,138,60,19,59,59,20,28,18
crp-46,95,44,145,65,199,28,19,76,29,16,20,5
crt,26,13,23,24,52,10,6,12,13,1,7,4
CRTISO1,264,151,348,221,238,144,67,150,172,64,96,52
CRTISO2,191,112,293,201,378,97,60,122,74,39,55,25
crtp1,78,76,127,122,95,73,36,49,110,50,39,42
crtp3,16,5,14,16,16,3,10,16,16,6,12,4
cry,42,15,33,40,58,25,13,43,42,16,25,8
cry-dash,47,22,54,95,114,48,9,26,24,11,13,6
CRYZ,1,1,0,0,0,0,2,6,23,2,4,0
CSB,229,202,321,261,198,173,60,127,146,60,87,67
csd,329,211,485,435,489,213,171,208,315,112,160,72
CSDE1,31,14,56,40,47,22,23,23,37,15,26,9
CSE,88,83,151,131,149,74,72,96,139,33,59,34
CSH1,27,9,23,20,25,6,7,5,12,4,2,1
cshE,199,131,352,178,365,83,70,111,98,35,56,36
CSM3,239,183,276,288,285,167,51,113,106,39,65,24
CSNK1A1,111,144,205,108,93,84,25,53,67,22,35,13
CSP41A,30,26,52,55,52,26,19,22,51,20,25,13
CSP41B,59,50,68,86,76,40,54,101,147,38,67,47
cspA,104,56,150,99,157,43,38,79,78,28,29,23
cspE,23,10,32,29,31,14,10,7,8,5,8,5
cspLB,277,225,461,372,406,219,126,202,295,82,158,119
Cstb,42,13,38,39,55,21,9,16,25,6,6,20
Cstf2t,63,53,103,92,101,33,17,35,64,19,33,27
CSTF77,195,157,269,184,253,109,62,103,101,29,52,31
CTDSPL2,48,58,74,58,79,48,21,52,57,19,29,12
ctdspl2-b,257,202,327,405,369,202,66,161,195,60,102,68
CTHT_0041970.1,85,44,96,86,95,42,17,25,19,5,21,9
CTNNBL1,41,32,73,83,50,28,12,38,57,28,37,18
Ctob_000786,28,27,63,20,43,11,21,38,32,19,13,29
Ctob_001722,0,0,2,1,1,0,2,3,13,8,2,11
Ctob_005833,96,52,124,62,87,33,34,56,51,7,22,12
Ctob_010821,192,132,204,174,174,102,54,80,136,46,64,32
Ctob_012858,63,54,59,70,36,35,16,27,38,13,25,7
Ctob_015318,24,19,43,52,28,21,14,15,34,9,14,26
CTSB,440,295,507,452,578,271,127,197,302,95,146,106
ctsd,420,276,490,559,458,257,79,155,231,61,139,80
CTSE,816,695,1202,1057,1062,613,262,487,568,205,248,178
Ctsz,127,73,203,151,178,98,19,41,38,14,23,11
CTTNBP2,37,14,32,35,33,9,2,11,11,6,5,2
cul-3,26,16,42,39,47,16,18,16,30,19,18,14
CUL3A,60,62,105,95,86,68,44,62,137,38,48,29
CUL3B,16,15,19,13,16,10,9,11,22,5,13,18
cwc2,22,14,27,30,40,22,14,18,31,10,9,11
CWC27,60,50,102,225,167,73,17,74,143,41,56,15
cya,310,466,795,639,530,379,236,385,570,234,224,161
cya1,48,63,124,138,96,65,39,70,110,31,63,28
cyaA,141,108,197,129,148,107,72,152,234,67,105,81
CYB2,55,35,58,62,46,32,20,24,39,19,17,14
CYB5D1,135,95,214,73,106,68,21,46,46,18,31,18
cyb5r1,5,0,2,10,11,2,8,7,7,2,7,1
cyb5r2,478,419,827,805,820,399,199,355,481,166,205,158
Cyb5r4,15,23,27,36,42,22,14,26,29,13,13,14
CYCU4-1,130,107,215,116,141,61,21,91,68,36,46,14
cyn-7,34,15,38,23,45,19,18,28,53,12,21,3
CYP-1,160,74,223,171,248,77,47,76,103,30,52,27
CYP10,152,86,170,115,149,100,31,81,110,32,69,37
cyp120,110,73,154,121,123,65,25,37,46,10,18,8
cyp144,63,46,100,32,56,37,17,43,44,12,29,5
CYP19-2,147,89,146,120,134,68,32,60,86,27,30,18
CYP19-3,123,87,174,229,237,98,67,110,146,42,74,50
CYP24A1,49,38,63,38,34,33,5,25,46,11,24,3
CYP27A1,422,335,793,577,565,356,158,254,364,134,154,119
CYP3,71,25,75,55,122,30,23,28,22,10,15,6
CYP38,22,13,32,28,29,12,11,22,37,16,19,10
CYP40,193,126,235,250,226,139,45,82,90,28,59,42
CYP4C21,129,89,135,116,108,90,18,40,78,15,32,26
cyp5,313,246,479,432,484,241,83,189,226,93,120,80
CYP505,130,133,270,101,116,88,54,58,87,30,47,45
CYP71,109,74,143,154,140,89,33,73,90,37,64,42
CYP76B6,60,60,94,88,91,47,41,71,92,30,30,10
CYP94A1,72,29,81,58,90,25,16,25,17,14,11,9
CYP97A3,15,20,27,21,23,18,6,9,8,3,3,5
cys12,12,12,18,14,17,12,7,11,21,5,9,12
cysA,60,64,134,101,99,59,27,36,46,17,20,32
cysK,70,56,102,101,146,50,29,47,45,21,18,26
Cyt-b5,738,639,1261,1161,1278,531,451,560,822,307,414,375
CYTB5-D,302,142,363,261,305,148,93,167,198,60,98,83
D27,300,223,442,327,362,202,89,216,205,73,96,73
d2hgdh,90,48,98,86,98,49,24,34,40,14,26,13
D7OMT,4,1,2,4,5,0,1,5,3,1,4,0
dadA,58,56,89,119,90,66,33,37,54,21,38,29
daf-36,84,35,93,60,82,30,15,35,38,11,19,24
Dagla,265,210,355,252,250,160,54,135,187,54,85,53
dap4,60,88,147,168,124,84,34,79,118,50,59,22
DAPB2,141,62,168,126,211,59,37,101,77,36,35,40
Dapk1,86,43,122,62,76,31,18,52,35,16,17,22
davT,236,215,389,385,347,208,121,186,287,94,131,84
daw1,179,161,281,144,192,137,35,96,130,32,49,53
dbo,10,17,15,22,30,17,13,11,29,10,14,9
DBP2,324,219,488,502,718,237,135,273,303,99,151,90
dbp9,141,116,244,214,268,126,50,121,189,58,80,57
dcakd,13,5,16,18,19,9,1,13,25,6,14,0
dcd2A,46,26,78,55,71,25,9,27,29,5,12,6
DCL2B,38,45,73,71,110,34,29,47,40,27,30,38
DCP5,232,169,308,235,228,145,82,194,263,79,115,91
Dcps,34,23,40,35,31,38,4,6,5,2,2,0
DCUN1D2,26,14,28,54,51,17,11,25,27,15,16,7
DCXR,60,35,62,57,53,23,16,27,26,13,11,7
DD3-3,909,811,1460,1085,1060,581,365,704,1234,452,638,454
ddaC,159,130,281,303,294,123,93,165,223,64,101,88
ddaD,10,6,19,30,36,6,6,18,18,6,0,4
ddaF,101,70,181,184,214,74,54,87,131,47,55,33
DDB_G0267514,33,27,73,49,69,23,26,45,66,20,22,27
DDB_G0267588,2,4,3,5,2,1,8,0,4,1,1,1
DDB_G0269722,98,75,140,144,169,47,29,49,81,22,28,11
DDB_G0269880,193,204,320,411,345,184,133,164,236,79,140,114
DDB_G0270104,10,13,24,11,12,12,0,2,3,0,2,0
