"","baseMean","log2FoldChange","pvalue","padj"
"SymbC1.scaffold3360.2",36.51561,0.01686188,0.8984066,0.9720648
"SymbC1.scaffold2301.10",80.80009,0.01686039,0.8714458,0.9646313
"SymbC1.scaffold5206.2",298.0836,0.01685465,0.857624,0.9608278
"SymbC1.scaffold4161.1",14.68731,0.01685378,0.9344829,0.9813079
"SymbC1.scaffold947.10",21.87404,0.01684166,0.92066,0.9782924
"SymbC1.scaffold1087.1",99.57724,0.0168096,0.8364894,0.9545015
"SymbC1.scaffold3086.1",63.68545,0.01680901,0.8780474,0.9660664
"SymbC1.scaffold3810.4",17.5232,0.01680605,0.9285668,0.9798939
"SymbC1.scaffold1608.4",47.81297,0.01679838,0.8912432,0.9700765
"SymbC1.scaffold468.11",59.44825,0.01677778,0.8871266,0.9689012
"SymbC1.scaffold7933.1",14.12656,0.0167693,0.9359934,0.9816014
"SymbC1.scaffold4666.2",42.12202,0.01671852,0.901169,0.9726109
"SymbC1.scaffold84.9",74.87218,0.01668478,0.8887522,0.9695236
"SymbC1.scaffold13190.1",64.45374,0.01659302,0.8743092,0.9654004
"SymbC1.scaffold700.6",110.9678,0.0165735,0.8611668,0.962238
"SymbC1.scaffold552.4",112.7136,0.01656422,0.8534141,0.9600122
"SymbC1.scaffold1935.6",157.2912,0.0165323,0.8547725,0.9604008
"SymbC1.scaffold38259.1",18.24003,0.01650167,0.9288312,0.9798939
"SymbC1.scaffold1159.6",46.4861,0.01648489,0.8961008,0.9718438
"SymbC1.scaffold4111.2",22.2495,0.01646298,0.9287433,0.9798939
"SymbC1.scaffold3262.2",25.22864,0.0163907,0.9160513,0.97768
"SymbC1.scaffold1848.3",103.9756,0.01636874,0.8441388,0.9569548
"SymbC1.scaffold247.1",169.2001,0.01635305,0.8335394,0.9539534
"SymbC1.scaffold459.7",95.76608,0.01634275,0.8549735,0.9604836
"SymbC1.scaffold1690.2",89.81723,0.0163322,0.8645839,0.9623807
"SymbC1.scaffold1667.2",8.183514,0.01626856,0.9501343,NA
"SymbC1.scaffold495.4",31.77785,0.01624491,0.9097199,0.9753154
"SymbC1.scaffold4148.4",41.15531,0.01623375,0.9093652,0.975073
"SymbC1.scaffold1504.3",52.06027,0.01620025,0.8890531,0.9695348
"SymbC1.scaffold143.1",26.9806,0.01617686,0.9211327,0.9785583
"SymbC1.scaffold677.6",7.198265,0.01615378,0.9555382,NA
"SymbC1.scaffold2064.3",158.578,0.01614863,0.8705488,0.9644783
"SymbC1.scaffold366.6",192.1039,0.01608954,0.8140975,0.9455066
"SymbC1.scaffold375.3",26.63634,0.01608905,0.9132889,0.976863
"SymbC1.scaffold698.3",45.24499,0.01608348,0.9124202,0.9762091
"SymbC1.scaffold7219.1",97.64929,0.01607965,0.8564183,0.9608278
"SymbC1.scaffold1195.1",47.62304,0.01607495,0.9193099,0.9781338
"SymbC1.scaffold1630.4",104.1141,0.01607085,0.8824691,0.9672162
"SymbC1.scaffold468.7",241.4125,0.01601459,0.888879,0.9695236
"SymbC1.scaffold3638.3",61.4285,0.0160108,0.8954816,0.9715197
"SymbC1.scaffold3070.1",35.37148,0.01598717,0.9074999,0.9744598
"SymbC1.scaffold79.11",209.0317,0.01598668,0.8616881,0.9623654
"SymbC1.scaffold2657.2",24.35439,0.01595477,0.9168741,0.978057
"SymbC1.scaffold3520.1",126.5362,0.0159371,0.8649618,0.9623807
"SymbC1.scaffold3408.2",10.05059,0.01592299,0.9498588,NA
"SymbC1.scaffold822.4",58.5002,0.01590467,0.888792,0.9695236
"SymbC1.scaffold1546.2",136.8358,0.01584493,0.8324066,0.9534233
"SymbC1.scaffold1869.2",88.75511,0.01581524,0.8618956,0.9623807
"SymbC1.scaffold3018.7",77.443,0.0158101,0.8804816,0.9665539
"SymbC1.scaffold5071.2",159.2793,0.01580201,0.8292888,0.951605
"SymbC1.scaffold11534.1",46.83161,0.01576596,0.8905399,0.9698355
"SymbC1.scaffold7725.1",35.02818,0.01573162,0.9059231,0.9736944
"SymbC1.scaffold5075.2",4.974055,0.0157282,0.9649978,NA
"SymbC1.scaffold4529.3",53.76672,0.01571559,0.8920997,0.9700765
"SymbC1.scaffold2402.3",49.40338,0.01568505,0.8889111,0.9695236
"SymbC1.scaffold3312.2",99.56507,0.01568258,0.8643296,0.9623807
"SymbC1.scaffold2502.2",10.55444,0.01564596,0.9480946,NA
"SymbC1.scaffold5935.1",42.83397,0.01564156,0.911656,0.9759724
"SymbC1.scaffold658.2",53.18109,0.01560973,0.9023268,0.9731255
"SymbC1.scaffold6044.1",51.03874,0.01560614,0.8898436,0.9695348
"SymbC1.scaffold206.10",59.30011,0.01559994,0.8888924,0.9695236
"SymbC1.scaffold12507.1",15.42899,0.01558205,0.9425203,0.9833214
"SymbC1.scaffold2871.1",67.40883,0.01555535,0.8989994,0.9720648
"SymbC1.scaffold772.4",262.8082,0.01553575,0.7958184,0.9391784
"SymbC1.scaffold1494.1",18.64798,0.01552251,0.9345259,0.9813079
"SymbC1.scaffold449.9",136.5515,0.01550257,0.8687209,0.9637149
"SymbC1.scaffold6805.4",25.40442,0.01548266,0.9195172,0.9781338
"SymbC1.scaffold2793.2",2.113397,0.01546474,0.9772398,NA
"SymbC1.scaffold3875.1",11.7139,0.0154631,0.9453468,NA
"SymbC1.scaffold3965.3",186.915,0.01543575,0.8257938,0.9507096
"SymbC1.scaffold182.11",49.72138,0.01541478,0.897014,0.9720648
"SymbC1.scaffold759.3",286.8761,0.01540473,0.8671966,0.9628041
"SymbC1.scaffold3962.2",14.48223,0.01536977,0.9386406,0.9819813
"SymbC1.scaffold215.16",69.57004,0.01532583,0.9079644,0.974589
"SymbC1.scaffold3403.4",102.643,0.01527371,0.8753994,0.9655239
"SymbC1.scaffold7606.1",87.26997,0.01523535,0.9518609,0.9857196
"SymbC1.scaffold1262.12",10.54796,0.01521527,0.9497226,NA
"SymbC1.scaffold10104.2",3.675598,0.01520671,0.9734239,NA
"SymbC1.scaffold3588.2",84.03517,0.01518876,0.9006404,0.9724909
"SymbC1.scaffold84.2",24.16669,0.01513949,0.9308072,0.9802394
"SymbC1.scaffold3139.1",76.6694,0.01511039,0.8776623,0.9660406
"SymbC1.scaffold1418.4",36.69165,0.01509238,0.9074864,0.9744598
"SymbC1.scaffold1099.10",73.62003,0.01508771,0.8809557,0.9667866
"SymbC1.scaffold1159.12",62.97217,0.01507577,0.8913853,0.9700765
"SymbC1.scaffold2851.4",154.4294,0.01506994,0.8511294,0.9592283
"SymbC1.scaffold379.10",24.79263,0.01505928,0.9249112,0.9790708
"SymbC1.scaffold10776.1",18.36191,0.01504324,0.9362371,0.9816014
"SymbC1.scaffold3940.6",8.758726,0.01500445,0.9543967,NA
"SymbC1.scaffold3153.6",57.65389,0.01498475,0.9062968,0.9736944
"SymbC1.scaffold9095.2",72.75406,0.01494973,0.9053225,0.9734066
"SymbC1.scaffold4058.1",24.3416,0.01492289,0.9321119,0.9805701
"SymbC1.scaffold526.6",31.71569,0.01489834,0.9149366,0.9774785
"SymbC1.scaffold590.23",206.9974,0.01488921,0.8222196,0.9488497
"SymbC1.scaffold5453.3",40.76043,0.0148814,0.9075396,0.9744598
"SymbC1.scaffold578.7",313.4711,0.01486893,0.8969737,0.9720648
"SymbC1.scaffold4796.1",32.61157,0.01484432,0.9136701,0.9769877
"SymbC1.scaffold11225.1",28.69807,0.01481861,0.9206922,0.9782924
"SymbC1.scaffold7515.4",82.00323,0.01479972,0.9118389,0.9759724
"SymbC1.scaffold91.18",165.4946,0.01479892,0.8994902,0.9722021
"SymbC1.scaffold339.2",36.66402,0.01478388,0.9176321,0.978057
"SymbC1.scaffold351.7",216.4208,0.01474295,0.8459846,0.9579303
"SymbC1.scaffold4387.2",54.06136,0.01470052,0.8901942,0.9695348
"SymbC1.scaffold9682.1",123.8704,0.01466732,0.8693203,0.9639031
"SymbC1.scaffold8387.1",67.97079,0.0146501,0.8915488,0.9700765
"SymbC1.scaffold11126.1",41.70143,0.01458122,0.9185628,0.9781338
"SymbC1.scaffold2649.1",20.05983,0.01454055,0.9336211,0.9811564
"SymbC1.scaffold2695.5",16.55043,0.01452836,0.9427963,0.9833214
"SymbC1.scaffold375.6",36.85975,0.01451563,0.9283302,0.9798939
"SymbC1.scaffold6441.2",34.48843,0.01446001,0.9187308,0.9781338
"SymbC1.scaffold133.4",60.11376,0.0144127,0.9093318,0.975073
"SymbC1.scaffold531.3",43.63099,0.01439863,0.9195192,0.9781338
"SymbC1.scaffold6570.1",2.415251,0.01438587,0.9773127,NA
"SymbC1.scaffold909.8",49.84966,0.01437727,0.9031987,0.973246
"SymbC1.scaffold2087.3",49.44503,0.01435503,0.9155953,0.9776242
"SymbC1.scaffold8039.2",76.85763,0.01434242,0.8751587,0.9655239
"SymbC1.scaffold7299.2",94.10054,0.01433419,0.8715608,0.9646313
"SymbC1.scaffold2219.5",164.4291,0.01433015,0.8502546,0.9590184
"SymbC1.scaffold3115.6",147.5213,0.01432196,0.8778759,0.9660664
"SymbC1.scaffold58.7",35.88958,0.01425739,0.9172041,0.978057
"SymbC1.scaffold368.5",312.4885,0.01425705,0.8537955,0.96013
"SymbC1.scaffold1640.8",20.55767,0.01424797,0.9387492,0.9819813
"SymbC1.scaffold8199.3",29.88663,0.01423718,0.9294296,0.9798939
"SymbC1.scaffold2864.6",292.0845,0.01420585,0.8218186,0.9485602
"SymbC1.scaffold931.3",106.6672,0.0141868,0.8720502,0.9648027
"SymbC1.scaffold1319.5",36.78526,0.0141849,0.9240507,0.9790045
"SymbC1.scaffold3316.4",416.4907,0.01417314,0.8457818,0.9579303
"SymbC1.scaffold8076.1",62.86086,0.01414602,0.9406769,0.9828664
"SymbC1.scaffold3325.2",6.08472,0.01414232,0.9636036,NA
"SymbC1.scaffold895.7",111.4867,0.01412366,0.8607429,0.9620555
"SymbC1.scaffold519.6",243.9532,0.01402849,0.8564215,0.9608278
"SymbC1.scaffold7453.1",19.36241,0.01401676,0.9379574,0.9819813
"SymbC1.scaffold3881.3",190.0613,0.01398875,0.9040887,0.9734066
"SymbC1.scaffold10029.1",14.21145,0.01396376,0.9485333,0.9847528
"SymbC1.scaffold5314.2",111.6994,0.01396221,0.8706839,0.9645575
"SymbC1.scaffold307.1",14.75147,0.01396181,0.9482104,0.9847528
"SymbC1.scaffold1195.3",63.68422,0.01395916,0.8927091,0.9704556
"SymbC1.scaffold3163.1",213.8636,0.01394479,0.8521055,0.9594661
"SymbC1.scaffold353.2",139.9882,0.01393304,0.8574269,0.9608278
"SymbC1.scaffold3146.2",61.76473,0.01392901,0.894013,0.9708292
"SymbC1.scaffold218.4",312.1422,0.0139235,0.8408607,0.956254
"SymbC1.scaffold11362.1",125.9765,0.01391768,0.9013328,0.9727185
"SymbC1.scaffold5801.1",96.81777,0.01383977,0.9080142,0.974589
"SymbC1.scaffold15660.1",7.600788,0.01382537,0.9602545,NA
"SymbC1.scaffold14631.1",3.917776,0.01380433,0.9721744,NA
"SymbC1.scaffold1634.5",12.39613,0.01378311,0.9574687,NA
"SymbC1.scaffold4941.2",25.50612,0.01370316,0.9333632,0.9811054
"SymbC1.scaffold3850.5",16.89959,0.0136778,0.9414092,0.9831451
"SymbC1.scaffold92.15",47.55468,0.01365317,0.9268493,0.9794606
"SymbC1.scaffold575.9",4.364429,0.01364035,0.9699543,NA
"SymbC1.scaffold549.3",43.31795,0.01362552,0.9063167,0.9736944
"SymbC1.scaffold353.3",32.14037,0.01360748,0.9234172,0.9790045
"SymbC1.scaffold2328.3",11.28718,0.01359907,0.9562384,NA
"SymbC1.scaffold3276.5",5.618189,0.01358865,0.9679624,NA
"SymbC1.scaffold6515.3",120.65,0.01357446,0.8957132,0.971632
"SymbC1.scaffold412.13",41.89034,0.01353125,0.9228619,0.9790045
"SymbC1.scaffold499.4",396.6388,0.01349903,0.8203921,0.9482961
"SymbC1.scaffold787.12",65.83761,0.01347732,0.8988504,0.9720648
"SymbC1.scaffold4176.1",62.80213,0.01344408,0.9063214,0.9736944
"SymbC1.scaffold5702.1",5.406469,0.01339273,0.9669169,NA
"SymbC1.scaffold6268.4",7.704267,0.01339072,0.9620728,NA
"SymbC1.scaffold236.11",180.5228,0.01337468,0.8460686,0.9579303
"SymbC1.scaffold8151.1",43.01775,0.01335155,0.9135358,0.9769621
"SymbC1.scaffold305.2",148.1214,0.01335014,0.8721775,0.9648027
"SymbC1.scaffold1331.6",94.83862,0.01331649,0.8914686,0.9700765
"SymbC1.scaffold5544.5",24.65056,0.013263,0.934739,0.9813079
"SymbC1.scaffold754.2",32.21338,0.01321488,0.9264491,0.9794606
"SymbC1.scaffold922.1",45.27312,0.01317898,0.935281,0.981337
"SymbC1.scaffold5312.3",40.00668,0.01317257,0.9139143,0.9769877
"SymbC1.scaffold4202.2",200.8996,0.01315502,0.8607577,0.9620555
"SymbC1.scaffold1693.3",28.34641,0.01313064,0.928512,0.9798939
"SymbC1.scaffold445.3",59.92511,0.01310126,0.8993979,0.9722021
"SymbC1.scaffold1447.17",55.27705,0.01305876,0.9031465,0.973246
"SymbC1.scaffold230.11",137.9703,0.01305668,0.8680147,0.9632893
"SymbC1.scaffold10397.3",0.7663257,0.01305554,0.9874845,NA
"SymbC1.scaffold379.5",31.90028,0.01305444,0.9294971,0.9798939
"SymbC1.scaffold5914.1",72.77812,0.01304181,0.9191635,0.9781338
"SymbC1.scaffold1267.1",44.74669,0.01298808,0.9341454,0.9813079
"SymbC1.scaffold79.2",97.92654,0.01297254,0.9198442,0.9781338
"SymbC1.scaffold4781.1",81.86025,0.01296784,0.8864333,0.9688597
"SymbC1.scaffold5511.3",94.95796,0.01294811,0.8870037,0.968898
"SymbC1.scaffold5769.1",76.98476,0.0129438,0.894439,0.9711302
"SymbC1.scaffold13797.1",5.437452,0.01292686,0.9683207,NA
"SymbC1.scaffold10305.1",115.4192,0.0128504,0.8767375,0.9656441
"SymbC1.scaffold18452.1",33.00528,0.01278697,0.9333634,0.9811054
"SymbC1.scaffold1540.5",9.882046,0.01278401,0.9575561,NA
"SymbC1.scaffold779.5",6.825736,0.01276426,0.9662243,NA
"SymbC1.scaffold776.6",213.0241,0.01269585,0.8684658,0.9636488
"SymbC1.scaffold122.5",29.41865,0.01268268,0.9408575,0.9829873
"SymbC1.scaffold9930.1",10.49126,0.01263118,0.9576493,NA
"SymbC1.scaffold612.4",19.21914,0.01261033,0.95087,0.9851683
"SymbC1.scaffold8157.3",135.811,0.0125627,0.9149601,0.9774785
"SymbC1.scaffold586.2",44.09023,0.01251426,0.923974,0.9790045
"SymbC1.scaffold9599.1",107.5265,0.01250986,0.8953071,0.9715197
"SymbC1.scaffold2491.3",15.11839,0.01250425,0.950726,0.9851538
"SymbC1.scaffold6755.1",105.1006,0.01249174,0.888057,0.9691753
"SymbC1.scaffold281.1",32.16342,0.01248877,0.9262161,0.9794606
"SymbC1.scaffold2244.9",14.00272,0.01247912,0.9510525,0.9852381
"SymbC1.scaffold1694.6",178.2943,0.01247584,0.8734129,0.9651183
"SymbC1.scaffold4910.4",17.41345,0.01245993,0.9485139,0.9847528
"SymbC1.scaffold15525.1",15.55723,0.0123864,0.9554582,0.9865476
"SymbC1.scaffold1218.4",23.35762,0.0123528,0.9395254,0.9824078
"SymbC1.scaffold1937.4",183.2387,0.01234281,0.864117,0.9623807
"SymbC1.scaffold6900.4",66.33432,0.01233729,0.9016615,0.9727963
"SymbC1.scaffold4693.1",6.522474,0.01232302,0.9765343,NA
"SymbC1.scaffold406.5",159.7911,0.01231056,0.8581091,0.9608526
"SymbC1.scaffold8343.2",15.3016,0.01228646,0.9544234,0.9863568
"SymbC1.scaffold3367.5",26.8157,0.01224077,0.9378048,0.9819813
"SymbC1.scaffold8553.3",129.5371,0.01222583,0.9045,0.9734066
"SymbC1.scaffold4044.5",99.38316,0.01217377,0.9093647,0.975073
"SymbC1.scaffold2855.10",56.7261,0.01216586,0.9137947,0.9769877
"SymbC1.scaffold1618.9",28.20598,0.01215489,0.9373943,0.9819813
"SymbC1.scaffold1250.1",21.00989,0.01214793,0.9495123,0.9849729
"SymbC1.scaffold1541.4",297.5934,0.01205714,0.8392374,0.9561922
"SymbC1.scaffold9293.1",48.13141,0.01205214,0.9191307,0.9781338
"SymbC1.scaffold2694.5",16.64052,0.01203544,0.9537313,0.9863166
"SymbC1.scaffold9443.2",36.50287,0.01201944,0.9297192,0.9799727
"SymbC1.scaffold1448.3",1157.294,0.01201424,0.8323473,0.9534233
"SymbC1.scaffold1392.3",79.44159,0.01200853,0.8963467,0.9719715
"SymbC1.scaffold1542.1",68.65966,0.01198269,0.9240823,0.9790045
"SymbC1.scaffold935.9",20.94623,0.0119494,0.9455288,0.9842431
"SymbC1.scaffold8202.3",14.82525,0.01187261,0.9552424,0.9865309
"SymbC1.scaffold3456.4",18.82711,0.01183135,0.9518469,0.9857196
"SymbC1.scaffold282.9",106.6934,0.01183087,0.8916841,0.9700765
"SymbC1.scaffold797.3",174.7617,0.01181637,0.9297658,0.9799727
"SymbC1.scaffold5089.2",33.68414,0.01180895,0.9392265,0.9822597
"SymbC1.scaffold2539.4",85.30101,0.01179647,0.898279,0.9720648
"SymbC1.scaffold234.4",27.3485,0.01176967,0.9397192,0.982475
"SymbC1.scaffold1610.1",23.8564,0.01176563,0.9458619,0.9844181
"SymbC1.scaffold1288.2",60.54026,0.01175039,0.9173745,0.978057
"SymbC1.scaffold4086.1",73.31969,0.01174277,0.9155793,0.9776242
"SymbC1.scaffold1960.2",13.21442,0.01174196,0.9601397,NA
"SymbC1.scaffold4438.1",4.438757,0.01173985,0.9729983,NA
"SymbC1.scaffold11699.1",1.225697,0.01173773,0.9867157,NA
"SymbC1.scaffold2652.3",23.2937,0.01173318,0.9418947,0.9831906
"SymbC1.scaffold4293.6",2.071464,0.01171304,0.9823407,NA
"SymbC1.scaffold1487.9",105.7683,0.01165812,0.9044981,0.9734066
"SymbC1.scaffold455.3",46.4621,0.01165237,0.9292409,0.9798939
"SymbC1.scaffold4399.3",62.56549,0.01164152,0.9161273,0.9776924
"SymbC1.scaffold3433.3",172.9128,0.01163026,0.8915159,0.9700765
"SymbC1.scaffold6403.2",14.51837,0.01160563,0.9554163,0.9865476
"SymbC1.scaffold8331.3",45.94918,0.01158834,0.931994,0.9805495
"SymbC1.scaffold12004.1",61.04014,0.01158039,0.9159345,0.9776242
"SymbC1.scaffold986.1",10.48845,0.01157214,0.9618555,NA
"SymbC1.scaffold2223.6",43.23237,0.01156493,0.9313342,0.9803952
"SymbC1.scaffold3470.2",48.44369,0.0114533,0.9363594,0.9816014
"SymbC1.scaffold1360.4",112.0441,0.01144698,0.8916168,0.9700765
"SymbC1.scaffold742.14",74.2219,0.01143708,0.9323896,0.9807615
"SymbC1.scaffold52.3",2.057171,0.01143105,0.9831626,NA
"SymbC1.scaffold740.2",394.1753,0.01141172,0.8343684,0.9539534
"SymbC1.scaffold2230.3",20.42706,0.01138725,0.9505938,0.9851305
"SymbC1.scaffold6408.1",31.14593,0.01138518,0.9349217,0.9813079
"SymbC1.scaffold10638.2",24.63431,0.01137257,0.9444349,0.9838811
"SymbC1.scaffold3197.9",43.45765,0.01136234,0.9241827,0.9790045
"SymbC1.scaffold3337.2",56.00125,0.01135923,0.9152823,0.9776242
"SymbC1.scaffold5441.3",56.39669,0.01129964,0.9211067,0.9785583
"SymbC1.scaffold339.14",73.06349,0.01125065,0.9088845,0.9749022
"SymbC1.scaffold682.5",76.60829,0.01123898,0.9176,0.978057
"SymbC1.scaffold6722.2",19.46598,0.01122014,0.9500959,0.9851305
"SymbC1.scaffold1843.1",42.92893,0.01117674,0.9275119,0.9797947
"SymbC1.scaffold83.16",38.63064,0.01110314,0.9359094,0.9816014
"SymbC1.scaffold952.6",66.95742,0.01099834,0.9115937,0.9759724
"SymbC1.scaffold2503.2",60.6345,0.01099545,0.9251971,0.9791268
"SymbC1.scaffold3810.3",26.87431,0.01097485,0.9444097,0.9838811
"SymbC1.scaffold2540.2",31.90863,0.01094629,0.9425619,0.9833214
"SymbC1.scaffold610.7",4.37388,0.0109227,0.9754455,NA
"SymbC1.scaffold2372.2",121.1607,0.01084286,0.9054664,0.9734066
"SymbC1.scaffold6262.1",11.45725,0.01083909,0.9646124,NA
"SymbC1.scaffold7211.1",34.3925,0.01083687,0.9371495,0.9819813
"SymbC1.scaffold328.2",142.5232,0.01081992,0.8851573,0.9683543
"SymbC1.scaffold2342.1",55.97812,0.01081877,0.9438328,0.9838811
"SymbC1.scaffold3870.6",36.6684,0.01081284,0.9597261,0.9873132
"SymbC1.scaffold675.1",28.0367,0.01079363,0.9475502,0.9847528
"SymbC1.scaffold2209.15",47.51839,0.01076907,0.9351013,0.9813151
"SymbC1.scaffold178.7",15.64213,0.01071826,0.9632165,0.9883955
"SymbC1.scaffold11298.1",18.05439,0.01070166,0.9545679,0.9864012
"SymbC1.scaffold3953.4",13.08419,0.01067312,0.9590228,NA
"SymbC1.scaffold6242.1",11.10634,0.01066414,0.9659597,NA
"SymbC1.scaffold2248.2",19.06461,0.01061941,0.9548901,0.9864019
"SymbC1.scaffold1081.1",50.60154,0.01061129,0.9450473,0.983908
"SymbC1.scaffold6598.2",16.24428,0.0105994,0.9605668,0.9874925
"SymbC1.scaffold3343.2",308.0535,0.01057097,0.8479335,0.9590119
"SymbC1.scaffold251.3",4.827456,0.01051032,0.9751309,NA
"SymbC1.scaffold1905.1",56.64405,0.01049861,0.9268092,0.9794606
"SymbC1.scaffold1720.2",102.182,0.01046824,0.9183228,0.9781338
"SymbC1.scaffold4329.2",11.65202,0.01045686,0.9693957,NA
"SymbC1.scaffold2295.3",152.9974,0.01041818,0.8821419,0.9672162
"SymbC1.scaffold2845.10",104.9497,0.01039959,0.9319211,0.9805408
"SymbC1.scaffold5432.6",0.6885422,0.01037922,0.9911069,NA
"SymbC1.scaffold4561.1",31.26271,0.01035764,0.9440993,0.9838811
"SymbC1.scaffold2656.3",57.13385,0.01035263,0.9388051,0.9819813
"SymbC1.scaffold3346.2",87.84465,0.0103378,0.9238235,0.9790045
"SymbC1.scaffold902.1",27.40495,0.0102601,0.9528019,0.9862267
"SymbC1.scaffold415.12",19.9571,0.01025945,0.9519871,0.9857196
"SymbC1.scaffold879.5",156.4295,0.01024575,0.8906083,0.9698403
"SymbC1.scaffold4533.5",108.2159,0.01024505,0.9120577,0.9759724
"SymbC1.scaffold921.8",71.50937,0.01024114,0.926933,0.9794606
"SymbC1.scaffold9376.1",63.15422,0.01022115,0.9222717,0.9790045
"SymbC1.scaffold3151.5",13.64448,0.01021773,0.9597182,NA
"SymbC1.scaffold14557.1",8.728842,0.01018909,0.9727497,NA
"SymbC1.scaffold4307.3",0.8365244,0.01014958,0.9902167,NA
"SymbC1.scaffold4664.2",39.44744,0.01014881,0.9526565,0.9862108
"SymbC1.scaffold1522.7",85.62897,0.0101297,0.947629,0.9847528
"SymbC1.scaffold3893.4",51.99554,0.01011533,0.9370935,0.9819813
"SymbC1.scaffold5618.1",28.60999,0.01009756,0.9465547,0.9846662
"SymbC1.scaffold2141.4",35.24829,0.01006421,0.9410848,0.9830894
"SymbC1.scaffold5345.1",31.50439,0.0100539,0.9448665,0.9838811
"SymbC1.scaffold3268.3",5.790794,0.01001653,0.9759585,NA
"SymbC1.scaffold728.2",12.09309,0.009945071,0.9633514,NA
"SymbC1.scaffold1683.5",28.33384,0.00993864,0.9504015,0.9851305
"SymbC1.scaffold5110.1",66.18939,0.009886464,0.9177163,0.978057
"SymbC1.scaffold81.3",141.5598,0.009870509,0.9028829,0.9731255
"SymbC1.scaffold1785.7",53.24364,0.009867712,0.9374916,0.9819813
"SymbC1.scaffold204.9",33.44117,0.009811703,0.9423179,0.9833214
"SymbC1.scaffold15903.1",79.26603,0.009804889,0.9363116,0.9816014
"SymbC1.scaffold3382.3",14.94712,0.009800961,0.9674705,0.9895214
"SymbC1.scaffold3067.6",79.97686,0.009778059,0.934837,0.9813079
"SymbC1.scaffold1084.1",34.27709,0.009721262,0.9420803,0.9833165
"SymbC1.scaffold3812.7",44.32193,0.009716703,0.9345862,0.9813079
"SymbC1.scaffold2840.5",25.6188,0.009617781,0.9546867,0.9864019
"SymbC1.scaffold2290.4",41.94539,0.009583898,0.9480947,0.9847528
"SymbC1.scaffold507.10",26.09136,0.009570752,0.9536668,0.9863166
"SymbC1.scaffold648.3",43.2681,0.009499664,0.9398246,0.9825174
"SymbC1.scaffold692.7",29.33555,0.009475435,0.9521514,0.9857552
"SymbC1.scaffold6458.2",39.43602,0.009424019,0.9402298,0.9827377
"SymbC1.scaffold342.7",73.8221,0.009370841,0.9406514,0.9828664
"SymbC1.scaffold7764.1",40.34729,0.009351,0.9449567,0.9838811
"SymbC1.scaffold345.2",9.861747,0.00934436,0.9702802,NA
"SymbC1.scaffold37.11",8.2099,0.009332242,0.9731805,NA
"SymbC1.scaffold357.6",9.634556,0.00931579,0.9690732,NA
"SymbC1.scaffold1399.1",112.4196,0.009290891,0.9112255,0.9759724
"SymbC1.scaffold950.4",157.2125,0.009255921,0.889533,0.9695348
"SymbC1.scaffold706.3",69.27128,0.009196985,0.9235201,0.9790045
"SymbC1.scaffold6357.3",65.98318,0.009184744,0.9267529,0.9794606
"SymbC1.scaffold284.3",319.4859,0.009182334,0.8930092,0.9704758
"SymbC1.scaffold421.5",58.98285,0.009145025,0.9325696,0.9808827
"SymbC1.scaffold4342.5",20.94679,0.009141473,0.9573199,0.9865937
"SymbC1.scaffold4499.4",95.11814,0.009112003,0.9198704,0.9781338
"SymbC1.scaffold1708.3",170.3862,0.009104521,0.8981169,0.9720648
"SymbC1.scaffold2607.2",63.80931,0.009093917,0.948093,0.9847528
"SymbC1.scaffold477.2",23.6596,0.009092066,0.9527873,0.9862267
"SymbC1.scaffold2237.5",46.37177,0.009087237,0.9365276,0.9816419
"SymbC1.scaffold4744.1",25.95075,0.009083533,0.9585209,0.9868252
"SymbC1.scaffold1578.3",38.54654,0.009056799,0.9569111,0.9865816
"SymbC1.scaffold64.6",48.17164,0.009009667,0.9559484,0.9865476
"SymbC1.scaffold2416.1",46.97026,0.009000254,0.9462952,0.9846045
"SymbC1.scaffold2211.1",68.00518,0.008941708,0.939319,0.9822597
"SymbC1.scaffold389.3",1.519146,0.008928269,0.9882459,NA
"SymbC1.scaffold497.8",163.248,0.008903364,0.9119617,0.9759724
"SymbC1.scaffold1206.1",191.2888,0.0088999,0.909023,0.9749818
"SymbC1.scaffold1316.5",101.7045,0.008888167,0.9418917,0.9831906
"SymbC1.scaffold2773.10",22.23395,0.008849493,0.9613871,0.9877587
"SymbC1.scaffold3874.5",24.93199,0.008849148,0.9550524,0.9864019
"SymbC1.scaffold197.1",84.89881,0.008819581,0.9386985,0.9819813
"SymbC1.scaffold719.4",15.98661,0.008814555,0.9630864,0.9883955
"SymbC1.scaffold414.3",7.23591,0.008802686,0.9776095,NA
"SymbC1.scaffold10179.1",45.31523,0.008794928,0.943867,0.9838811
"SymbC1.scaffold6405.4",29.29702,0.00878008,0.9543349,0.9863568
"SymbC1.scaffold3748.2",206.1954,0.00876564,0.9473433,0.9847528
"SymbC1.scaffold1900.1",5.405502,0.008753501,0.9788678,NA
"SymbC1.scaffold549.6",45.66899,0.008745573,0.9481906,0.9847528
"SymbC1.scaffold2214.3",57.76771,0.008692052,0.9349565,0.9813079
"SymbC1.scaffold11759.1",36.82784,0.00864256,0.9462712,0.9846045
"SymbC1.scaffold3268.9",140.7318,0.008635192,0.9259503,0.9794606
"SymbC1.scaffold2513.1",11.27254,0.008625942,0.9689269,NA
"SymbC1.scaffold4667.1",35.40235,0.008608905,0.9604438,0.9874646
"SymbC1.scaffold4457.3",7.810133,0.008607213,0.9762166,NA
