Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SymbC1.scaffold24.65,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.66,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.68,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.69,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.70,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.71,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.73,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.74,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.80,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.81,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.82,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.83,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.84,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.85,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.88,0.009268998,0.984290037,4.122287849,0.238772758,0.811281796,NA
SymbC1.scaffold24.95,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.97,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.98,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.99,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.100,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.101,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.102,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.103,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.105,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.107,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.108,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.109,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.111,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.114,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.116,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.118,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.120,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.122,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.127,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.128,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.129,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.133,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.135,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.136,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.138,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.139,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.140,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.151,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.154,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.156,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.157,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.158,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.159,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.163,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.164,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.168,0.755759182,1.697949536,0.989150308,1.716573833,0.086057067,0.16692228
SymbC1.scaffold24.169,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.173,0.045840513,0.985469589,4.122254299,0.239060843,0.811058404,NA
SymbC1.scaffold24.174,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.175,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.177,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.178,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.181,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.182,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.186,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.188,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.190,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.194,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.195,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.199,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.206,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.210,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.211,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.212,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.213,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.221,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.225,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.230,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.232,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.235,0,NA,NA,NA,NA,NA
SymbC1.scaffold24.236,0,NA,NA,NA,NA,NA
SymbC1.scaffold240.1,78.19211617,0.128843891,0.106268225,1.212440415,0.225343838,0.353446747
SymbC1.scaffold240.2,13.21156566,0.415360199,0.207174936,2.004876688,0.044976231,0.099368366
SymbC1.scaffold240.3,3.243184382,1.86912304,0.41883391,4.462683168,8.09e-6,5.29e-5
SymbC1.scaffold240.4,7.050848961,1.364055931,0.279696199,4.876919799,1.08e-6,8.46e-6
SymbC1.scaffold240.6,156.9182268,0.594920431,0.108245531,5.49602764,3.88e-8,3.99e-7
SymbC1.scaffold240.7,24.33643215,-0.010406489,0.18731374,-0.055556464,0.955695148,0.972918628
SymbC1.scaffold240.10,10.83207517,-0.00971676,0.217281919,-0.044719596,0.964330814,0.977963592
SymbC1.scaffold240.11,207.1263192,0.487888915,0.080372613,6.070337859,1.28e-9,1.68e-8
SymbC1.scaffold240.12,41.3063716,-0.160223575,0.133004399,-1.204648693,0.228338951,0.357321975
SymbC1.scaffold240.13,12.27433866,0.326762684,0.197019693,1.658528038,0.097210933,0.184183333
SymbC1.scaffold240.14,78.45424903,0.748887606,0.139422244,5.371363878,7.81e-8,7.64e-7
SymbC1.scaffold240.17,3.546054457,1.793937499,0.385762601,4.650366561,3.31e-6,2.34e-5
SymbC1.scaffold240.18,12.51020126,-1.152971909,0.267160849,-4.315646978,1.59e-5,9.73e-5
SymbC1.scaffold2400.1,25.50321762,-0.355038484,0.142965385,-2.483387743,0.013013935,0.035401172
SymbC1.scaffold2400.2,37.97506754,0.153302919,0.148101118,1.035123303,0.300611331,0.4385861
SymbC1.scaffold2400.3,12.48580523,0.236456373,0.197222778,1.198930343,0.230555032,0.360171007
SymbC1.scaffold2400.4,14.12730062,3.181651724,0.268647619,11.84321578,2.33e-32,3.35e-30
SymbC1.scaffold2400.5,31.39323268,-0.296060641,0.15614196,-1.896099171,0.057946932,0.121703796
SymbC1.scaffold2400.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold24000.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2401.1,6.171638314,-0.992776228,0.270651716,-3.668095079,2.44e-4,0.00112141
SymbC1.scaffold2401.2,3.013837622,-0.946208843,0.370945497,-2.550802884,0.010747509,0.030104354
SymbC1.scaffold2401.3,58.60512398,0.055035275,0.129740418,0.424195297,0.671423391,0.779405709
SymbC1.scaffold2401.5,69.96655076,-0.121909925,0.092962321,-1.311390724,0.189725791,0.309706427
SymbC1.scaffold24010.1,4.1057568,-3.279116738,0.602266937,-5.444623529,5.19e-8,5.22e-7
SymbC1.scaffold24015.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24019.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2402.2,2.262021529,0.201615098,0.403292432,0.499922842,0.617129408,0.735398132
SymbC1.scaffold2402.3,37.57125212,-0.169810536,0.109011102,-1.55773616,0.119295805,0.216704342
SymbC1.scaffold2402.4,418.6531357,0.020990073,0.090521413,0.231879639,0.816631499,0.884074532
SymbC1.scaffold2402.5,15.74595185,0.23079144100000001,0.176975833,1.304084499,0.192204773,0.312906428
SymbC1.scaffold2402.6,3.191255039,0.128276558,0.359637618,0.356682814,0.721329273,0.815952713
SymbC1.scaffold2402.7,1.438774014,1.323147138,0.592049744,2.234858053,0.025426669,0.061959788
SymbC1.scaffold2403.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2403.3,7.471034111,0.47234529200000003,0.280614478,1.683253461,0.092326035,0.176558726
SymbC1.scaffold2403.4,57.07341884,-0.035734027,0.101473163,-0.352152489,0.724723906,0.818446652
SymbC1.scaffold24034.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2404.1,6.082982902,-3.508325205,0.586132079,-5.985553989,2.16e-9,2.74e-8
SymbC1.scaffold2404.2,78.42648166,-0.942172889,0.143488669,-6.566183219,5.16e-11,8.4e-10
SymbC1.scaffold2404.3,70.26413771,-0.764508978,0.109344937,-6.991718105,2.72e-12,5.28e-11
SymbC1.scaffold2404.4,9.623732094,0.226110904,0.219196357,1.031544991,0.302285321,0.440533715
SymbC1.scaffold2404.6,6.835753221,-3.011134993,0.69228953,-4.349531321,1.36e-5,8.46e-5
SymbC1.scaffold24044.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24044.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold2405.1,31.21839566,0.089728482,0.12768891,0.702711629,0.482235479,0.617517145
SymbC1.scaffold2405.2,15.87974341,-0.255053753,0.176719651,-1.443267638,0.148945092,0.257159833
SymbC1.scaffold2405.3,2.014006701,-0.910125378,0.523358575,-1.739009202,0.082033144,0.160672287
SymbC1.scaffold2406.1,32.32258943,-0.193662722,0.153448658,-1.26206853,0.206924128,0.331560648
SymbC1.scaffold2406.2,22.47703449,0.684776053,0.189638552,3.61095381,3.05e-4,0.001368323
SymbC1.scaffold24062.1,0.120988669,1.189147933,4.121028271,0.288556121,0.772921078,NA
SymbC1.scaffold2407.1,11.71787769,-0.230194946,0.223608936,-1.029453248,0.303266738,0.441496261
SymbC1.scaffold2407.2,159.4935793,-0.030054145,0.08795634,-0.341693903,0.732581261,0.823700436
SymbC1.scaffold2407.3,35.51950121,0.004852461,0.138195392,0.035113045,0.9719896,0.982268043
SymbC1.scaffold2407.4,10.70984197,0.362712719,0.246579124,1.470979019,0.141296791,0.246963135
SymbC1.scaffold24078.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2408.1,83.99947612,0.5737015,0.104546772,5.487510395,4.08e-8,4.17e-7
SymbC1.scaffold2408.3,57.4030474,0.080826681,0.101755179,0.79432498,0.427006265,0.56667623
SymbC1.scaffold24082.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold2409.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24090.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold24091.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.5,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.10,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.12,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.13,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.17,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.18,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.19,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.20,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.21,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.24,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.26,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.27,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.29,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.32,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.34,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.36,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.38,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.40,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.41,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.49,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.55,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.58,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.65,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.66,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.67,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.71,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.72,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.73,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.74,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.76,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.77,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.78,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.79,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.83,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.87,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.91,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.92,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.94,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.95,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.96,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.97,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.100,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.107,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.112,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.113,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.115,0,NA,NA,NA,NA,NA
SymbC1.scaffold241.118,0,NA,NA,NA,NA,NA
SymbC1.scaffold2410.1,58.78227877,-0.294790207,0.175780639,-1.677034562,0.093535724,0.178448885
SymbC1.scaffold2410.2,94.70189839,0.122876837,0.132557746,0.926968365,0.35394296,0.494079273
SymbC1.scaffold2410.3,58.68649399,0.030614269,0.148919012,0.205576631,0.837121633,0.897050571
SymbC1.scaffold24101.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2411.1,34.03298086,-0.58112541,0.128112344,-4.536061021,5.73e-6,3.86e-5
SymbC1.scaffold2412.1,0.346735896,-0.364837916,0.905523661,-0.402902686,0.687019815,0.791118321
SymbC1.scaffold24121.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24129.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2413.1,475.9187498,-0.217475247,0.073720388,-2.95000138,0.003177725,0.010575534
SymbC1.scaffold2413.2,31.47080411,-0.102251981,0.115685275,-0.883880694,0.37676062,0.517285497
SymbC1.scaffold2413.4,0,NA,NA,NA,NA,NA
SymbC1.scaffold2414.1,35.63845123,0.469749879,0.148141319,3.170957855,0.001519372,0.005577151
SymbC1.scaffold2414.3,97.07355883,-0.261428954,0.083583007,-3.127776361,0.001761341,0.006340938
SymbC1.scaffold2414.4,247.6780331,-0.611164398,0.106004016,-5.765483412,8.14e-9,9.32e-8
SymbC1.scaffold24140.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24143.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24144.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2415.1,19.62562753,-0.316479424,0.164683406,-1.921744467,0.054637919,0.116044172
SymbC1.scaffold2415.2,26.01211924,0.869723765,0.137706789,6.315765325,2.69e-10,3.9e-9
SymbC1.scaffold2415.3,6.170686194,-3.99402055,0.861713434,-4.634975377,NA,NA
SymbC1.scaffold2415.6,37.13298142,-0.344341268,0.140895609,-2.443946052,0.014527599,0.038848389
SymbC1.scaffold2415.7,24.46093418,0.085436295,0.146048976,0.58498387,0.558558562,0.68583695
SymbC1.scaffold2415.8,23.73840735,0.541086204,0.186074841,2.907895564,0.003638698,0.011876427
SymbC1.scaffold24156.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2416.1,38.10462995,-0.674050653,0.124522112,-5.413100059,6.19e-8,6.15e-7
SymbC1.scaffold2416.2,55.98027954,-0.452684211,0.105290747,-4.299373169,1.71e-5,1.04e-4
SymbC1.scaffold2416.3,5.127203959,0.371062678,0.308851481,1.201427549,0.229585395,0.358919985
SymbC1.scaffold2416.4,92.53648886,-0.460834131,0.084368855,-5.462135668,4.7e-8,4.76e-7
SymbC1.scaffold2416.5,59.0757894,-0.163290543,0.10874176,-1.501636014,0.133191137,0.23625667
SymbC1.scaffold2416.6,39.40481091,-0.046383679,0.127472467,-0.363872141,0.715953489,0.812071408
SymbC1.scaffold24160.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2417.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2417.2,159.3137082,0.462760194,0.22010097,2.102490478,0.035510333,0.081801088
SymbC1.scaffold2417.3,27.33626851,-0.833518793,0.14270174,-5.840985488,5.19e-9,6.16e-8
SymbC1.scaffold2418.3,93.44647749,0.026926539,0.078203993,0.344311565,0.730611988,0.822673303
SymbC1.scaffold242.1,14.26475983,-0.160206182,0.249754173,-0.641455478,0.521226798,0.653548511
SymbC1.scaffold242.3,24.42826145,-0.369337875,0.138709723,-2.66266753,0.007752397,0.022810462
SymbC1.scaffold242.4,68.36704854,-0.059342211,0.120384928,-0.492937217,0.622056949,0.739348639
SymbC1.scaffold2420.2,39.11482305,1.049256103,0.186868777,5.614935353,1.97e-8,2.11e-7
SymbC1.scaffold2420.3,4.772264299,0.441698302,0.297472253,1.484838661,0.137586568,0.242157228
SymbC1.scaffold2420.4,14.06708196,-3.185705829,0.534883756,-5.95588442,2.59e-9,3.25e-8
SymbC1.scaffold2420.5,5.25889208,-0.144741809,0.320201424,-0.452033621,0.651244762,0.763179495
SymbC1.scaffold2420.7,11.37246595,-2.939024212,0.443925056,-6.620541397,3.58e-11,6e-10
SymbC1.scaffold24204.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24205.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold2421.1,57.81201905,-0.16388355,0.108096782,-1.516081668,0.129498703,0.231103665
SymbC1.scaffold2421.2,43.23744479,1.05415632,0.139957506,7.531974173,5e-14,1.24e-12
SymbC1.scaffold2421.4,19.18227725,1.496251293,0.185766264,8.054483435,7.98e-16,2.46e-14
SymbC1.scaffold2421.6,8.921190846,-0.257337212,0.271609698,-0.94745222,0.343408392,0.483435268
SymbC1.scaffold2421.7,24.2953739,-0.210288652,0.18016911,-1.167173732,0.243140217,0.37526908
SymbC1.scaffold2422.1,7.631995723,0.738167545,0.269523068,2.738791719,0.006166543,0.018663228
SymbC1.scaffold2422.2,49.43133949,0.048674224,0.104787451,0.464504322,0.642286464,0.756129436
SymbC1.scaffold2422.4,0,NA,NA,NA,NA,NA
SymbC1.scaffold2422.8,42.34357949,1.139781178,0.160204302,7.1145479,1.12e-12,2.33e-11
SymbC1.scaffold24221.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2423.1,9.075628225,0.187130156,0.229961291,0.813746328,0.415790288,0.556178669
SymbC1.scaffold2423.2,40.77671977,0.717381424,0.132445731,5.41641786,6.08e-8,6.04e-7
SymbC1.scaffold2423.3,21.23927461,0.838709172,0.189467028,4.426676145,9.57e-6,6.15e-5
SymbC1.scaffold2424.1,126.8983978,-0.174773912,0.082973588,-2.106380057,0.035171352,0.081172135
SymbC1.scaffold24245.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2425.1,9.925535129,-1.86315901,0.259360017,-7.183678637,6.79e-13,1.45e-11
SymbC1.scaffold2425.2,175.452003,-0.102147789,0.062812594,-1.626231025,0.103900519,0.194292142
SymbC1.scaffold24254.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24257.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2426.1,1.92160453,-3.034599396,0.650600128,-4.664308019,3.1e-6,2.2e-5
SymbC1.scaffold2427.1,32.25581921,-1.262577497,0.164264707,-7.686237157,1.52e-14,3.99e-13
SymbC1.scaffold2427.3,15.83655257,0.045523326,0.180917757,0.251624422,0.80133138,0.873901122
SymbC1.scaffold2427.4,22.27822461,-0.364579586,0.174951655,-2.083887605,0.037170392,0.084831345
SymbC1.scaffold2427.5,69.80392514,0.317956189,0.098837186,3.216969255,0.001295525,0.004849095
SymbC1.scaffold24272.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2428.3,51.25630176,0.101204362,0.11599207,0.872511048,0.382929644,0.523940595
SymbC1.scaffold2428.4,123.602928,0.686516146,0.081011482,8.474306752,2.36e-17,8.53e-16
SymbC1.scaffold2428.5,13.11375989,0.114733052,0.199275504,0.575750907,0.564783561,0.691266466
SymbC1.scaffold2428.7,1.516705994,0.322589146,0.534732004,0.603272562,0.54632738300000006,0.675178998
SymbC1.scaffold2429.1,9.093058177,0.63716794,0.232890362,2.735913728,0.006220733,0.018802904
SymbC1.scaffold2429.2,16.77489617,-0.194395652,0.207539755,-0.936667063,0.348929844,0.489154377
SymbC1.scaffold24296.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold243.1,26.36450689,0.115722714,0.141589786,0.81730976,0.413751431,0.554576059
SymbC1.scaffold243.2,64.22101606,0.300098421,0.101201946,2.965342395,0.003023462,0.010132801
SymbC1.scaffold243.3,47.51645968,0.087495323,0.104955247,0.833644107,0.404481563,0.545733908
SymbC1.scaffold243.4,6.320585627,0.026493729,0.260151707,0.101839535,0.918884045,0.94970409
SymbC1.scaffold2430.1,212.8838043,-0.003785882,0.072681657,-0.052088553,0.958458134,0.974628312
SymbC1.scaffold2430.2,8.153423349,-0.491616207,0.261647086,-1.878928652,0.060254236,0.125678341
SymbC1.scaffold2430.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold2430.4,0,NA,NA,NA,NA,NA
SymbC1.scaffold24304.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24308.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2431.1,129.6490262,-0.306556424,0.117129628,-2.617240656,0.008864382,0.025580261
SymbC1.scaffold2431.3,22.06301571,-0.191866721,0.170292798,-1.12668723,0.259874743,0.39410095
SymbC1.scaffold2431.4,37.60192917,0.13814658,0.120339697,1.147971811,0.250980201,0.384199973
SymbC1.scaffold24311.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold24315.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24316.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2432.1,99.22598341,1.293822399,0.119342144,10.84128666,2.19e-27,2.11e-25
SymbC1.scaffold2432.2,43.51752476,-0.011134483,0.123711899,-0.090003332,0.928284567,0.956084862
SymbC1.scaffold24320.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24325.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24326.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24329.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2433.1,3.327064064,-0.239112103,0.421678386,-0.567048517,0.57068122,0.696407379
SymbC1.scaffold2433.4,43.040934,-0.343747621,0.138487419,-2.482157754,0.013058945,0.035511219
SymbC1.scaffold2433.8,8.82045333,-0.4112279,0.224904127,-1.82845867,0.067480743,0.137537446
SymbC1.scaffold2433.10,0.708739105,0.043006809,0.74066813,0.058064884,0.953696945,0.971730427
SymbC1.scaffold2433.11,0.574072927,2.384025053,0.998456678,2.387710059,0.016953711,0.044215399
SymbC1.scaffold24330.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24337.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2434.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold2434.2,10.22920773,-0.683765803,0.227972336,-2.999336734,0.002705681,0.009191611
SymbC1.scaffold2434.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold24348.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold2436.3,35.3881091,-0.717071734,0.146340099,-4.900035868,9.58e-7,7.62e-6
SymbC1.scaffold2436.4,32.24294865,0.205602796,0.125220538,1.641925512,0.100605442,0.189326375
SymbC1.scaffold2436.5,24.40133871,-0.065021775,0.209316788,-0.310638128,0.756075738,0.841579591
SymbC1.scaffold2436.6,56.598358,0.762962122,0.131856734,5.786296223,7.2e-9,8.32e-8
SymbC1.scaffold2436.7,57.09884773,-0.092938366,0.099482257,-0.934220526,0.35019015,0.490529243
SymbC1.scaffold2436.8,33.58090298,-0.374588456,0.132152892,-2.834508197,0.004589628,0.014498587
SymbC1.scaffold2436.10,28.15334265,0.361618272,0.143465173,2.520599691,0.011715505,0.032431202
SymbC1.scaffold2436.11,19.99082586,0.262661233,0.152292014,1.724720988,0.084577767,0.164512655
SymbC1.scaffold2436.12,35.26884976,-0.115631241,0.147541278,-0.783721291,0.433203667,0.572416521
SymbC1.scaffold2437.1,61.28421845,0.439910975,0.111434208,3.947719297,7.89e-5,4.09e-4
SymbC1.scaffold2437.4,0,NA,NA,NA,NA,NA
SymbC1.scaffold24371.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24374.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold24378.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold2438.1,12.79529505,-0.202290259,0.255726552,-0.79104128,0.428919903,0.56840941
SymbC1.scaffold2438.2,10.88619943,-0.279433023,0.251692613,-1.110215434,0.266906203,0.401871522
SymbC1.scaffold2438.3,16.87175412,-0.558490849,0.184915467,-3.02024951,0.002525665,0.008668214
SymbC1.scaffold24388.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24389.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold2439.1,15.8683282,0.055859799,0.174900379,0.319380664,0.749437871,0.836380533
SymbC1.scaffold2439.2,6.155043125,-0.421894493,0.325387593,-1.296590599,0.194772089,0.316403172
SymbC1.scaffold2439.3,114.7434951,-0.364029573,0.079730766,-4.565735333,4.98e-6,3.41e-5
SymbC1.scaffold2439.4,17.54411363,-0.351864046,0.171003441,-2.057643073,0.039624409,0.089601279
SymbC1.scaffold2439.5,70.01633608,-0.22191454,0.085284877,-2.602038576,0.009267143,0.026552487
SymbC1.scaffold24390.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24396.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24397.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold244.2,4.648586225,-0.20236843,0.320182109,-0.632041656,0.527359658,0.658981189
SymbC1.scaffold244.3,0.020169212,0.740006759,4.122402121,0.17950863,0.857538341,NA
SymbC1.scaffold2440.2,0.018411972,0.731785964,4.122638012,0.177504297,0.85911229,NA
SymbC1.scaffold2440.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold2440.5,0,NA,NA,NA,NA,NA
SymbC1.scaffold2440.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold2440.7,0,NA,NA,NA,NA,NA
SymbC1.scaffold2440.8,5.862758319,0.096425248,0.272249569,0.354179616,0.723204279,0.81731219
SymbC1.scaffold2440.9,2.146215561,-0.261312708,0.559402971,-0.467127851,0.640408409,0.7544314
SymbC1.scaffold2440.10,44.57993867,-1.110180873,0.116567606,-9.523922719,1.67e-21,9.51e-20
SymbC1.scaffold2440.11,119.6194584,-0.617280885,0.122223449,-5.050429284,4.41e-7,3.74e-6
SymbC1.scaffold24401.1,140.9057021,-0.736009899,0.145428443,-5.060976275,4.17e-7,3.55e-6
SymbC1.scaffold24402.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold24404.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold24405.1,18.38037607,-0.048984653,0.18234792,-0.268632914,0.788212181,0.864755586
SymbC1.scaffold2441.2,39.97709425,0.22130671699999999,0.127395882,1.737157545,0.082359366,0.161095361
