Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
SymbC1.scaffold384.18,65.38237945,0.643031785,0.128270407,5.013095373,5.36E-07,4.47E-06,TRUE
SymbC1.scaffold3843.1,23.16070474,0.476302101,0.160520567,2.967234102,0.003004921,0.010089493,TRUE
SymbC1.scaffold3843.2,1.30274596,1.64332213,0.648266435,2.534948662,0.011246381,0.031413651,TRUE
SymbC1.scaffold3846.4,22.27580584,-0.485743339,0.161309001,-3.011259974,0.00260166,0.008892912,TRUE
SymbC1.scaffold3846.8,76.56076653,0.263527836,0.089536674,2.943239041,0.003247975,0.010789123,TRUE
SymbC1.scaffold3850.3,54.14288692,0.419292065,0.110138486,3.806953233,1.41E-04,6.88E-04,TRUE
SymbC1.scaffold3850.5,13.9109101,0.520707003,0.169943563,3.06399956,0.002183992,0.007628441,TRUE
SymbC1.scaffold3851.2,63.63292517,1.063563011,0.109992482,9.669415498,4.07E-22,2.49E-20,TRUE
SymbC1.scaffold3852.1,102.7235514,0.883952451,0.088353747,10.00469676,1.45E-23,1.00E-21,TRUE
SymbC1.scaffold3852.3,24.66902818,1.03444999,0.169369513,6.107651662,1.01E-09,1.35E-08,TRUE
SymbC1.scaffold3854.2,177.4749922,-0.184558025,0.075850214,-2.433190571,0.014966421,0.039934993,TRUE
SymbC1.scaffold38547.1,8.756378988,0.652307977,0.218333428,2.987668829,0.00281114,0.009519681,TRUE
SymbC1.scaffold3857.1,38.40184018,0.524854965,0.114566129,4.581240271,4.62E-06,3.19E-05,TRUE
SymbC1.scaffold38578.1,5.751411725,5.800509798,0.645553115,8.98533314,2.58E-19,1.14E-17,TRUE
SymbC1.scaffold3858.2,33.86921627,1.388466959,0.158033473,8.785904221,1.55E-18,6.37E-17,TRUE
SymbC1.scaffold3859.1,135.2677157,-0.460351338,0.128789458,-3.574448913,3.51E-04,0.001548646,TRUE
SymbC1.scaffold386.3,16.98933555,-0.84188043,0.19592322,-4.296991595,1.73E-05,1.05E-04,TRUE
SymbC1.scaffold3861.2,92.95684451,-0.341149848,0.14595809,-2.33731374,0.019422877,0.049596792,TRUE
SymbC1.scaffold3862.1,48.58886663,0.831390006,0.106555318,7.802426185,6.07E-15,1.69E-13,TRUE
SymbC1.scaffold3863.2,40.63843085,-0.280273497,0.119144602,-2.352380993,0.018653658,0.047968605,TRUE
SymbC1.scaffold3863.3,59.59617697,0.396596833,0.107247616,3.697954777,2.17E-04,0.001013879,TRUE
SymbC1.scaffold3863.5,266.2061611,0.188109162,0.06831851,2.753414288,0.005897721,0.017997114,TRUE
SymbC1.scaffold3864.4,40.07112344,1.459875743,0.162785067,8.968118327,3.02E-19,1.33E-17,TRUE
SymbC1.scaffold3864.5,202.8229035,0.150707141,0.063548744,2.371520377,0.01771507,0.045934741,TRUE
SymbC1.scaffold3864.10,60.87414391,0.377925409,0.107715923,3.508538005,4.51E-04,0.001932618,TRUE
SymbC1.scaffold3865.4,14.65248248,0.741175916,0.187557424,3.951727962,7.76E-05,4.05E-04,TRUE
SymbC1.scaffold3867.5,16.64799611,0.983418719,0.184734041,5.323429918,1.02E-07,9.70E-07,TRUE
SymbC1.scaffold3867.6,17.74072416,0.605844,0.185566528,3.264834485,0.001095281,0.004178545,TRUE
SymbC1.scaffold3868.2,3.502911074,1.068762499,0.371190463,2.879283295,0.003985801,0.012880559,TRUE
SymbC1.scaffold387.2,20.86402159,-0.452159054,0.150542364,-3.00353363,0.002668641,0.009097869,TRUE
SymbC1.scaffold3870.6,29.5090083,-0.833969384,0.213296101,-3.909913862,9.23E-05,4.72E-04,TRUE
SymbC1.scaffold3870.7,16.71733682,-0.599146982,0.187853982,-3.189429237,0.00142554,0.005273776,TRUE
SymbC1.scaffold3870.8,59.59026324,0.339611825,0.106618206,3.185308012,0.001446,0.005337617,TRUE
SymbC1.scaffold3872.2,31.41724247,-1.193786769,0.200596184,-5.9511938,2.66E-09,3.35E-08,TRUE
SymbC1.scaffold3874.2,22.72588442,0.61657365,0.178451815,3.455126807,5.50E-04,0.002293841,TRUE
SymbC1.scaffold3874.4,62.83293438,1.208455333,0.109866026,10.99935418,3.85E-28,3.96E-26,TRUE
SymbC1.scaffold3874.5,19.59648656,0.660869628,0.170181644,3.883319102,1.03E-04,5.20E-04,TRUE
SymbC1.scaffold3876.1,16.85562595,-0.625129934,0.220495662,-2.835112163,0.00458096,0.014522247,TRUE
SymbC1.scaffold3878.1,162.9558017,-0.3625365,0.07016934,-5.166594123,2.38E-07,2.13E-06,TRUE
SymbC1.scaffold3878.2,37.55024855,1.630881634,0.162879616,10.01280379,1.34E-23,9.27E-22,TRUE
SymbC1.scaffold3878.3,13.22026915,2.011336373,0.224439676,8.961590081,3.20E-19,1.40E-17,TRUE
SymbC1.scaffold388.1,86.1874597,0.514657348,0.105543636,4.876251827,1.08E-06,8.50E-06,TRUE
SymbC1.scaffold388.3,121.2071446,0.443358402,0.088660987,5.000603068,5.72E-07,4.76E-06,TRUE
SymbC1.scaffold388.4,61.0400214,0.333727121,0.126016545,2.648280198,0.008090244,0.023719656,TRUE
SymbC1.scaffold3881.2,18.31177368,2.254702223,0.258610436,8.718527608,2.82E-18,1.11E-16,TRUE
SymbC1.scaffold3881.3,165.7667375,-0.394270415,0.112732832,-3.49738767,4.70E-04,0.00200528,TRUE
SymbC1.scaffold3881.5,61.38481841,-0.41469112,0.100590018,-4.12258721,3.75E-05,2.10E-04,TRUE
SymbC1.scaffold3881.7,28.21831292,0.578276895,0.148465177,3.895033893,9.82E-05,4.99E-04,TRUE
SymbC1.scaffold3881.9,48.94918724,-0.32913418,0.114729977,-2.868772307,0.004120683,0.013257677,TRUE
SymbC1.scaffold3881.10,34.5779929,0.339862055,0.138603181,2.452050897,0.014204457,0.038220966,TRUE
SymbC1.scaffold3882.8,219.3260698,-0.922835551,0.18880774,-4.887699781,1.02E-06,8.06E-06,TRUE
SymbC1.scaffold3883.5,72.84166522,0.676353512,0.142300863,4.752982493,2.00E-06,1.48E-05,TRUE
SymbC1.scaffold3884.1,12.64103283,1.020313933,0.200442771,5.090300475,3.57E-07,3.07E-06,TRUE
SymbC1.scaffold3884.3,144.3618619,-0.303810262,0.104427618,-2.909290358,0.003622502,0.011855971,TRUE
SymbC1.scaffold3885.2,27.57257798,-0.534208531,0.158142195,-3.378026529,7.30E-04,0.002940615,TRUE
SymbC1.scaffold3885.3,817.5908486,0.834453028,0.130517335,6.393426788,1.62E-10,2.43E-09,TRUE
SymbC1.scaffold3885.4,45.03941653,-0.281868229,0.119838886,-2.352059824,0.018669772,0.047992249,TRUE
SymbC1.scaffold3885.5,26.07794151,-0.719462618,0.153315228,-4.692701602,2.70E-06,1.94E-05,TRUE
SymbC1.scaffold3886.3,57.10100103,-1.681325041,0.123756012,-13.58580497,4.86E-42,1.53E-39,TRUE
SymbC1.scaffold3886.4,6.070524449,1.758031227,0.341433348,5.148973394,2.62E-07,2.31E-06,TRUE
SymbC1.scaffold3886.7,44.99659223,-0.859433608,0.141107102,-6.090647448,1.12E-09,1.49E-08,TRUE
SymbC1.scaffold3886.8,159.386618,-0.584371614,0.102238476,-5.715769991,1.09E-08,1.23E-07,TRUE
SymbC1.scaffold3888.1,31.39100847,0.718145262,0.141577077,5.072468489,3.93E-07,3.34E-06,TRUE
SymbC1.scaffold3888.2,36.71112176,-0.541646902,0.136609534,-3.964927535,7.34E-05,3.86E-04,TRUE
SymbC1.scaffold389.5,4.190309614,0.878485803,0.318125681,2.761442588,0.005754663,0.01762512,TRUE
SymbC1.scaffold3891.2,16.95867367,0.665041551,0.188148778,3.534657826,4.08E-04,0.001771971,TRUE
SymbC1.scaffold3893.2,9.917324075,-0.58139665,0.2079409,-2.795970638,0.00517441,0.01608874,TRUE
SymbC1.scaffold3893.4,42.77610531,-0.444370982,0.128178986,-3.46680058,5.27E-04,0.002213513,TRUE
SymbC1.scaffold3893.5,41.47952221,-0.336059434,0.117447346,-2.861362517,0.004218244,0.013530512,TRUE
SymbC1.scaffold3893.6,12.89156971,-0.869940726,0.201009585,-4.327856933,1.51E-05,9.26E-05,TRUE
SymbC1.scaffold3894.8,9.32599034,-1.324912341,0.241993367,-5.474994442,4.38E-08,4.46E-07,TRUE
SymbC1.scaffold3895.3,25.18106884,1.15318306,0.152886375,7.542745762,4.60E-14,1.15E-12,TRUE
SymbC1.scaffold3895.4,25.42374163,0.967967718,0.148621598,6.512968043,7.37E-11,1.17E-09,TRUE
SymbC1.scaffold3895.7,14.08097653,1.343436793,0.22632712,5.935818872,2.92E-09,3.64E-08,TRUE
SymbC1.scaffold3896.3,48.71469727,0.839467508,0.111281614,7.543631667,4.57E-14,1.14E-12,TRUE
SymbC1.scaffold3897.3,21.97642471,-0.958434279,0.180795662,-5.301201744,1.15E-07,1.08E-06,TRUE
SymbC1.scaffold390.1,116.9154442,0.403148771,0.110353495,3.653248789,2.59E-04,0.001184952,TRUE
SymbC1.scaffold390.6,27.81504115,-0.412501484,0.155780671,-2.647963197,0.008097834,0.023738926,TRUE
SymbC1.scaffold390.7,16.89073849,-0.971547079,0.203593377,-4.771997468,1.82E-06,1.36E-05,TRUE
SymbC1.scaffold390.8,18.61156246,-1.754067136,0.202576252,-8.658799428,4.77E-18,1.82E-16,TRUE
SymbC1.scaffold390.10,42.58942023,-1.116012454,0.137632933,-8.108614894,5.12E-16,1.62E-14,TRUE
SymbC1.scaffold3901.3,54.67693266,-0.277213221,0.102015139,-2.717373355,0.006580233,0.019761877,TRUE
SymbC1.scaffold3901.5,79.42279356,1.900488342,0.261909969,7.256265773,3.98E-13,8.76E-12,TRUE
SymbC1.scaffold3903.3,45.56583709,-0.704283563,0.214988393,-3.275914356,0.001053205,0.004045146,TRUE
SymbC1.scaffold3903.5,9.554100236,1.054259592,0.235336853,4.479789629,7.47E-06,4.94E-05,TRUE
SymbC1.scaffold3905.1,45.76947079,0.549051098,0.149758421,3.666245245,2.46E-04,0.001133245,TRUE
SymbC1.scaffold3908.2,29.71964439,-0.51355889,0.173515684,-2.959726046,0.003079127,0.010306473,TRUE
SymbC1.scaffold391.3,118.9298891,-0.320043264,0.084491402,-3.787879653,1.52E-04,7.37E-04,TRUE
SymbC1.scaffold3915.1,4.213602671,5.127419628,0.646687454,7.928744556,2.21E-15,6.54E-14,TRUE
SymbC1.scaffold3916.2,11.03495917,0.489293767,0.202665655,2.414290513,0.015765886,0.041738806,TRUE
SymbC1.scaffold3918.1,14.12632496,-0.516728174,0.191516866,-2.698081818,0.00697403,0.020786654,TRUE
SymbC1.scaffold3919.2,67.47263399,-0.42700024,0.099165758,-4.305924236,1.66E-05,1.01E-04,TRUE
SymbC1.scaffold3921.1,14.66171869,-0.806939612,0.210251976,-3.837964457,1.24E-04,6.13E-04,TRUE
SymbC1.scaffold3922.1,2.250998783,1.370332683,0.440652579,3.109780241,0.001872266,0.006701149,TRUE
SymbC1.scaffold3922.2,54.41044938,-0.517052275,0.187148874,-2.762785931,0.005731034,0.01755736,TRUE
SymbC1.scaffold3922.4,31.59769602,-1.519452371,0.271023094,-5.606357555,2.07E-08,2.21E-07,TRUE
SymbC1.scaffold3924.1,42.12667212,-0.558639207,0.129471898,-4.314752596,1.60E-05,9.77E-05,TRUE
SymbC1.scaffold3924.2,18.98261355,0.569933001,0.16328373,3.490445757,4.82E-04,0.002049855,TRUE
SymbC1.scaffold3924.3,10.92058491,-0.722804181,0.234471845,-3.082690721,0.002051382,0.00723895,TRUE
SymbC1.scaffold3924.4,89.99880887,-0.448700629,0.103544774,-4.333397171,1.47E-05,9.06E-05,TRUE
SymbC1.scaffold3926.4,6.922525674,0.948406117,0.2823239,3.359283848,7.81E-04,0.003119506,TRUE
SymbC1.scaffold3926.5,40.73423756,-0.461895988,0.118674577,-3.892122487,9.94E-05,5.04E-04,TRUE
SymbC1.scaffold3927.1,51.96021479,-0.68690669,0.158407594,-4.336324247,1.45E-05,8.95E-05,TRUE
SymbC1.scaffold3928.1,118.296648,-0.56987715,0.103978261,-5.480733616,4.24E-08,4.33E-07,TRUE
SymbC1.scaffold393.1,71.71100176,0.391353162,0.112040475,3.492962378,4.78E-04,0.002033969,TRUE
SymbC1.scaffold3930.1,12.26217811,0.861697863,0.210244771,4.098545985,4.16E-05,2.31E-04,TRUE
SymbC1.scaffold3930.2,3.06891087,2.242629026,0.461432965,4.860140461,1.17E-06,9.17E-06,TRUE
SymbC1.scaffold3931.3,29.96174927,0.34111828,0.144792265,2.355915077,0.018477141,0.047567119,TRUE
SymbC1.scaffold3931.4,48.91457607,-0.621439213,0.124114889,-5.006967497,5.53E-07,4.61E-06,TRUE
SymbC1.scaffold3931.5,8.237978926,1.338145417,0.283589182,4.718605299,2.37E-06,1.73E-05,TRUE
SymbC1.scaffold3931.6,48.68591484,-0.441482931,0.118607131,-3.722229253,1.97E-04,9.31E-04,TRUE
SymbC1.scaffold3933.4,151.3898889,-0.284212138,0.086880985,-3.271281271,0.001070614,0.004101206,TRUE
SymbC1.scaffold3933.6,145.5604275,0.331124416,0.102920822,3.217273339,0.001294152,0.004844557,TRUE
SymbC1.scaffold3934.5,204.616388,0.301423558,0.096963458,3.10863045,0.001879567,0.006720062,TRUE
SymbC1.scaffold3934.7,21.1489882,-0.38839162,0.151072875,-2.570889184,0.010143778,0.028732904,TRUE
SymbC1.scaffold3935.3,10.38411302,0.658057914,0.209849841,3.135851379,0.00171356,0.006192974,TRUE
SymbC1.scaffold3935.5,16.31288946,0.988300654,0.170985346,5.780031329,7.47E-09,8.66E-08,TRUE
SymbC1.scaffold3937.2,14.16188617,-0.771548908,0.196066224,-3.935144419,8.31E-05,4.30E-04,TRUE
SymbC1.scaffold3939.1,14.85548686,-0.693758069,0.17742659,-3.910113291,9.23E-05,4.72E-04,TRUE
SymbC1.scaffold394.4,47.89145267,-0.970387286,0.180013392,-5.390639425,7.02E-08,6.91E-07,TRUE
SymbC1.scaffold3940.1,24.45665051,-0.49105494,0.146821815,-3.344563892,8.24E-04,0.003268045,TRUE
SymbC1.scaffold3940.3,62.77736446,-0.625379345,0.099878631,-6.261392824,3.82E-10,5.38E-09,TRUE
SymbC1.scaffold3940.4,184.0022053,-0.358673023,0.069794071,-5.139018526,2.76E-07,2.42E-06,TRUE
SymbC1.scaffold3940.5,53.01290092,-0.39752117,0.099894303,-3.979417823,6.91E-05,3.66E-04,TRUE
SymbC1.scaffold3940.6,8.141402792,-0.632400339,0.244866579,-2.582632315,0.009804976,0.027901961,TRUE
SymbC1.scaffold3942.1,8.723373414,-1.367308108,0.286984337,-4.764399761,1.89E-06,1.41E-05,TRUE
SymbC1.scaffold3942.2,10.0596857,-0.530977026,0.217475554,-2.441548098,0.01462444,0.039170329,TRUE
SymbC1.scaffold3944.2,188.560421,-0.311925561,0.075355153,-4.139405864,3.48E-05,1.97E-04,TRUE
SymbC1.scaffold3946.4,20.4477492,-0.686448708,0.182741375,-3.756394564,1.72E-04,8.25E-04,TRUE
SymbC1.scaffold3947.4,101.2768434,0.341504716,0.095328307,3.582406167,3.40E-04,0.00150792,TRUE
SymbC1.scaffold3948.3,187.0411894,0.228325388,0.07302851,3.126523978,0.001768861,0.006372618,TRUE
SymbC1.scaffold3949.1,44.07969304,0.413748389,0.118820098,3.482141444,4.97E-04,0.002104522,TRUE
SymbC1.scaffold3949.5,77.3912421,0.29729802,0.100539316,2.957032443,0.003106154,0.010375782,TRUE
SymbC1.scaffold395.1,20.70860806,-0.670209877,0.202564118,-3.308630792,9.38E-04,0.003650764,TRUE
SymbC1.scaffold395.2,0.727021507,2.266762839,0.857362367,2.643879563,0.008196181,0.023982029,TRUE
SymbC1.scaffold3950.4,115.2825648,0.350011026,0.100805664,3.472136511,5.16E-04,0.002173894,TRUE
SymbC1.scaffold3950.7,1.788548173,1.755502678,0.523369809,3.354229931,7.96E-04,0.003171079,TRUE
SymbC1.scaffold3953.4,10.76574618,-0.554915877,0.209990026,-2.642582068,0.008227652,0.024059025,TRUE
SymbC1.scaffold3953.6,143.6260151,-0.72265122,0.121723383,-5.93683153,2.91E-09,3.63E-08,TRUE
SymbC1.scaffold3956.1,65.42027317,-0.347051444,0.143293853,-2.421956262,0.015437208,0.040989601,TRUE
SymbC1.scaffold3957.1,11.5033404,1.190589572,0.222463367,5.351845506,8.71E-08,8.41E-07,TRUE
SymbC1.scaffold3958.1,4.80259738,1.627247707,0.360873157,4.509195752,6.51E-06,4.35E-05,TRUE
SymbC1.scaffold3959.4,90.28084031,-0.335638717,0.080488045,-4.170044326,3.05E-05,1.74E-04,TRUE
SymbC1.scaffold396.4,2.776236794,-3.617866938,0.574503682,-6.29737816,3.03E-10,4.36E-09,TRUE
SymbC1.scaffold396.8,0.78158107,2.287744947,0.772766806,2.960459649,0.003071804,0.010285935,TRUE
SymbC1.scaffold396.9,4.616941835,1.155809604,0.375031489,3.081900152,0.002056838,0.00725491,TRUE
SymbC1.scaffold396.11,8.165131711,1.85327179,0.281538166,6.582666278,4.62E-11,7.55E-10,TRUE
SymbC1.scaffold3961.6,21.46210789,-0.777084902,0.155911614,-4.984137372,6.22E-07,5.15E-06,TRUE
SymbC1.scaffold3962.1,41.10500954,-0.382245094,0.129685594,-2.947475378,0.003203803,0.010656047,TRUE
SymbC1.scaffold3962.2,9.547562308,-0.628938538,0.226633346,-2.775136796,0.005517849,0.017000252,TRUE
SymbC1.scaffold3963.6,10.35282131,-0.559821546,0.225740057,-2.479938892,0.01314049,0.035783179,TRUE
SymbC1.scaffold397.1,36.76197837,-1.502297598,0.186865923,-8.039441189,9.02E-16,2.78E-14,TRUE
SymbC1.scaffold397.2,36.51912263,-0.5341733,0.12245746,-4.362113167,1.29E-05,8.07E-05,TRUE
SymbC1.scaffold397.9,16.15541508,-0.496604501,0.170859402,-2.906509648,0.003654856,0.011946506,TRUE
SymbC1.scaffold3970.4,42.65037068,-0.389528203,0.13042888,-2.986518035,0.002821742,0.009550039,TRUE
SymbC1.scaffold3973.1,27.41521887,-0.352200926,0.146747292,-2.400050599,0.016392806,0.043114742,TRUE
SymbC1.scaffold3974.4,15.78365904,-0.633201141,0.238727724,-2.652398859,0.007992207,0.023458756,TRUE
SymbC1.scaffold3975.3,10.29334419,-0.584991227,0.220561955,-2.652276219,0.007995111,0.023464327,TRUE
SymbC1.scaffold3975.4,7.652086438,-1.285783397,0.273009034,-4.709673445,2.48E-06,1.80E-05,TRUE
SymbC1.scaffold3975.5,11.72965521,1.417766427,0.402678462,3.520839979,4.30E-04,0.001855717,TRUE
SymbC1.scaffold3977.1,67.01174092,-0.525492252,0.100997904,-5.203001586,1.96E-07,1.77E-06,TRUE
SymbC1.scaffold398.1,45.55905627,-0.433746167,0.136894582,-3.168468477,0.001532444,0.005617596,TRUE
SymbC1.scaffold398.2,24.57348184,-0.389381081,0.163622739,-2.379749188,0.017324425,0.045102278,TRUE
SymbC1.scaffold398.3,41.89772757,-0.273308262,0.106179798,-2.57401377,0.010052627,0.028529243,TRUE
SymbC1.scaffold3981.1,177.0236971,-0.687841624,0.101904629,-6.749856496,1.48E-11,2.60E-10,TRUE
SymbC1.scaffold3982.2,20.88499059,0.519051715,0.174393425,2.976326178,0.002917244,0.009826218,TRUE
SymbC1.scaffold3983.5,31.65065683,0.477127479,0.153058471,3.117288945,0.001825226,0.006553901,TRUE
SymbC1.scaffold3983.6,39.94417476,0.573607071,0.115207525,4.97890283,6.39E-07,5.28E-06,TRUE
SymbC1.scaffold3984.2,19.91346887,0.613271638,0.158956253,3.858115843,1.14E-04,5.70E-04,TRUE
SymbC1.scaffold3984.3,25.00387257,0.75751569,0.170250248,4.449424882,8.61E-06,5.60E-05,TRUE
SymbC1.scaffold3985.1,58.38603263,-0.345746161,0.110996344,-3.11493289,0.001839868,0.006591258,TRUE
SymbC1.scaffold3988.4,55.89164396,0.583794409,0.127083344,4.593791687,4.35E-06,3.02E-05,TRUE
SymbC1.scaffold399.1,23.03402444,0.516639434,0.159214278,3.244931546,0.001174789,0.004443239,TRUE
SymbC1.scaffold399.9,23.28756693,-0.809111167,0.171534608,-4.716897522,2.39E-06,1.74E-05,TRUE
SymbC1.scaffold3991.2,25.71749555,-0.964950101,0.193718346,-4.981201426,6.32E-07,5.22E-06,TRUE
SymbC1.scaffold3992.4,2.859318965,-1.066345007,0.433428551,-2.460255571,0.013883811,0.03750526,TRUE
SymbC1.scaffold3992.5,13.16049429,1.350719149,0.234083478,5.770245567,7.92E-09,9.13E-08,TRUE
SymbC1.scaffold3993.2,59.01907616,-0.651642937,0.209136643,-3.115871651,0.001834021,0.006576554,TRUE
SymbC1.scaffold3995.3,68.65199985,-0.37415779,0.151805909,-2.464711643,0.013712355,0.037110852,TRUE
SymbC1.scaffold3996.1,53.51287796,-0.382943754,0.108671087,-3.523878944,4.25E-04,0.001836602,TRUE
SymbC1.scaffold3999.3,15.11216669,-0.609390063,0.236223983,-2.579712932,0.009888248,0.028117879,TRUE
SymbC1.scaffold40.1,14.75353382,0.422375161,0.178165002,2.370696582,0.0177546,0.04601167,TRUE
SymbC1.scaffold40.6,3.648427663,1.030327229,0.367267581,2.805385722,0.00502564,0.015700731,TRUE
SymbC1.scaffold400.4,67.72678321,-0.600732948,0.126685555,-4.74192143,2.12E-06,1.56E-05,TRUE
SymbC1.scaffold400.5,16.68437183,-0.734584485,0.175933929,-4.175342931,2.98E-05,1.71E-04,TRUE
SymbC1.scaffold4003.3,117.7987117,0.852842275,0.076211535,11.19046182,4.54E-29,5.07E-27,TRUE
SymbC1.scaffold4004.1,2.971481719,1.123318602,0.443888092,2.530634687,0.011385636,0.03172286,TRUE
SymbC1.scaffold4004.2,12.11678157,1.339258902,0.235051361,5.697728773,1.21E-08,1.35E-07,TRUE
SymbC1.scaffold4006.3,5.575232313,0.827318601,0.318021805,2.601452442,0.009282994,0.026634234,TRUE
SymbC1.scaffold4007.3,42.65198483,0.469350345,0.128166799,3.662027535,2.50E-04,0.001150029,TRUE
SymbC1.scaffold4007.4,57.04257111,0.381870354,0.106046811,3.600960287,3.17E-04,0.001418283,TRUE
SymbC1.scaffold4007.5,15.18398385,1.518216354,0.19009668,7.986548483,1.39E-15,4.19E-14,TRUE
SymbC1.scaffold4007.6,82.21332308,1.851005106,0.13954825,13.26426603,3.73E-40,1.02E-37,TRUE
SymbC1.scaffold401.1,94.7930981,0.703699523,0.098620041,7.135461656,9.65E-13,2.00E-11,TRUE
SymbC1.scaffold401.2,39.20935823,-0.406671224,0.11459358,-3.548813319,3.87E-04,0.001688359,TRUE
SymbC1.scaffold401.3,29.95847525,-0.873989993,0.150187678,-5.81931889,5.91E-09,6.96E-08,TRUE
SymbC1.scaffold401.5,22.89496895,0.822819862,0.155834076,5.280102298,1.29E-07,1.21E-06,TRUE
SymbC1.scaffold4010.6,87.91378617,0.87937178,0.099331486,8.852900671,8.53E-19,3.58E-17,TRUE
SymbC1.scaffold4014.6,19.39792053,0.744107692,0.222094961,3.350403304,8.07E-04,0.003210283,TRUE
SymbC1.scaffold402.2,6.627248444,0.832185574,0.319206235,2.607046739,0.009132689,0.026280561,TRUE
SymbC1.scaffold4020.1,142.0535636,0.738469928,0.087837344,8.407243361,4.20E-17,1.48E-15,TRUE
SymbC1.scaffold4020.5,23.13389564,1.536628886,0.239657769,6.41176329,1.44E-10,2.18E-09,TRUE
SymbC1.scaffold4021.2,41.32270458,-0.570160006,0.130237029,-4.377864047,1.20E-05,7.56E-05,TRUE
SymbC1.scaffold4022.1,40.33249688,-0.345623912,0.116494451,-2.966870164,0.00300848,0.010097083,TRUE
SymbC1.scaffold4022.2,20.27827798,1.018659497,0.179701631,5.668615765,1.44E-08,1.58E-07,TRUE
SymbC1.scaffold4025.1,44.03725374,0.893336944,0.120518617,7.412439397,1.24E-13,2.92E-12,TRUE
SymbC1.scaffold4026.1,27.77375158,-0.592578504,0.162410694,-3.648642155,2.64E-04,0.001204745,TRUE
SymbC1.scaffold4027.2,56.56036345,-0.524111386,0.104270554,-5.026456309,5.00E-07,4.20E-06,TRUE
SymbC1.scaffold4027.4,35.59768857,0.5028433,0.145132797,3.464711701,5.31E-04,0.002228367,TRUE
SymbC1.scaffold4027.6,139.6984202,0.301319519,0.082784841,3.639791021,2.73E-04,0.001239879,TRUE
SymbC1.scaffold4028.1,158.3857966,0.345757979,0.071293377,4.849790995,1.24E-06,9.61E-06,TRUE
SymbC1.scaffold4028.2,190.0794282,-0.227545592,0.071516377,-3.181727085,0.001463997,0.005392583,TRUE
SymbC1.scaffold4028.6,16.72731213,-1.023696091,0.174478159,-5.867187587,4.43E-09,5.36E-08,TRUE
SymbC1.scaffold4029.4,59.6754685,-0.559454606,0.138497311,-4.039461852,5.36E-05,2.90E-04,TRUE
SymbC1.scaffold403.4,11.43935184,0.685345821,0.235339321,2.912160274,0.003589384,0.011755825,TRUE
SymbC1.scaffold403.7,8.726899806,0.650446108,0.271580329,2.395041312,0.016618493,0.043611596,TRUE
SymbC1.scaffold40305.1,13.84044421,-0.796983382,0.195406344,-4.078595226,4.53E-05,2.50E-04,TRUE
SymbC1.scaffold4031.1,9.644157619,-1.298627904,0.243503095,-5.333106361,9.65E-08,9.24E-07,TRUE
SymbC1.scaffold4031.2,32.21528644,-0.850264827,0.148877203,-5.711182146,1.12E-08,1.26E-07,TRUE
SymbC1.scaffold4031.4,21.73239401,-1.368193044,0.20198434,-6.773758022,1.25E-11,2.24E-10,TRUE
SymbC1.scaffold4032.2,12.51817719,0.692202255,0.24932374,2.77631907,0.005497823,0.016951983,TRUE
SymbC1.scaffold4032.3,8.065081815,2.061553803,0.334514136,6.162830143,7.15E-10,9.74E-09,TRUE
SymbC1.scaffold4034.2,4.42689328,2.167765437,0.42140615,5.14412387,2.69E-07,2.36E-06,TRUE
SymbC1.scaffold4035.2,59.10094968,3.04262501,0.207679981,14.65054549,1.34E-48,6.93E-46,TRUE
SymbC1.scaffold4035.3,70.11037023,0.506853762,0.109055983,4.647647454,3.36E-06,2.37E-05,TRUE
SymbC1.scaffold4035.4,32.1278136,0.898188145,0.131745243,6.817613459,9.26E-12,1.67E-10,TRUE
SymbC1.scaffold4037.1,33.23077754,0.703692866,0.153702001,4.578293458,4.69E-06,3.23E-05,TRUE
SymbC1.scaffold4039.2,18.7002308,-0.894184861,0.173678175,-5.148515997,2.63E-07,2.32E-06,TRUE
SymbC1.scaffold404.3,24.9271248,0.572178866,0.158169061,3.617514468,2.97E-04,0.00133974,TRUE
SymbC1.scaffold4041.1,3.45951799,1.408118268,0.394380355,3.570457429,3.56E-04,0.00156947,TRUE
SymbC1.scaffold4041.4,27.0907145,-0.4112997,0.154203311,-2.667255962,0.00764734,0.022580029,TRUE
SymbC1.scaffold4044.2,36.66697781,0.474485676,0.12444176,3.812913564,1.37E-04,6.73E-04,TRUE
SymbC1.scaffold4044.3,91.70349878,1.694502626,0.143741049,11.78857843,4.47E-32,6.17E-30,TRUE
SymbC1.scaffold4044.5,73.9678851,-0.277924857,0.106513618,-2.60928942,0.009073047,0.026126443,TRUE
SymbC1.scaffold4046.1,12.82182893,-1.347108922,0.312824176,-4.306281374,1.66E-05,1.01E-04,TRUE
SymbC1.scaffold4046.2,42.0460772,-0.918868998,0.115914935,-7.927097546,2.24E-15,6.61E-14,TRUE
SymbC1.scaffold4049.1,24.94954044,0.527136373,0.161990388,3.254121297,0.001137437,0.004318891,TRUE
SymbC1.scaffold4049.6,31.65579211,0.797372286,0.130799743,6.096130355,1.09E-09,1.44E-08,TRUE
SymbC1.scaffold4049.7,21.13825296,0.473009303,0.156635273,3.01981345,0.002529304,0.008676097,TRUE
SymbC1.scaffold405.7,67.17589019,-0.690537089,0.151699196,-4.552015473,5.31E-06,3.62E-05,TRUE
