Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SymbC1.scaffold2613.1,2.069316774,2.456030988,0.62524646,3.928100589,8.56e-5,4.4e-4
SymbC1.scaffold2613.2,2.625735344,1.371748875,0.450671723,3.043787318,0.002336202,0.008084408
SymbC1.scaffold2613.4,76.3210959,0.619971497,0.113641692,5.455493359,4.88e-8,4.93e-7
SymbC1.scaffold2613.5,58.35997947,-0.481567917,0.136283033,-3.533586724,4.1e-4,0.001776117
SymbC1.scaffold2613.7,3.46840946,4.533544117,0.659027892,6.879138454,6.02e-12,1.12e-10
SymbC1.scaffold2613.8,243.6127041,-0.74622551,0.077171971,-9.669644246,4.06e-22,2.5e-20
SymbC1.scaffold2616.3,0.970548332,2.415643427,0.986640347,2.448352569,0.014351115,0.038443891
SymbC1.scaffold2616.5,2.941738934,-1.088431257,0.414899279,-2.623362616,0.008706655,0.025181289
SymbC1.scaffold2617.1,11.08241167,-0.578755834,0.211647847,-2.734522663,0.006247079,0.018874628
SymbC1.scaffold2619.1,59.3491082,0.923250393,0.142235134,6.491015043,8.53e-11,1.34e-9
SymbC1.scaffold2619.2,7.114472658,1.178191359,0.288028074,4.09054348,4.3e-5,2.38e-4
SymbC1.scaffold262.1,64.72176036,-0.562881851,0.16315212,-3.450043134,5.6e-4,0.002332346
SymbC1.scaffold2620.1,14.87171517,-0.603198927,0.187231371,-3.221676605,0.001274429,0.00478238
SymbC1.scaffold2621.1,6.711206996,0.893342615,0.279319321,3.198284357,0.001382479,0.005133479
SymbC1.scaffold2622.1,83.80942548,-0.46336443,0.120180331,-3.855576269,1.15e-4,5.74e-4
SymbC1.scaffold2623.2,17.75497372,-0.581410292,0.173029976,-3.360170904,7.79e-4,0.003109123
SymbC1.scaffold2623.5,53.42496617,0.365124612,0.152706095,2.391028414,0.016801253,0.043886305
SymbC1.scaffold26245.1,14.28382492,0.541184206,0.221157757,2.447050531,0.014403064,0.038565384
SymbC1.scaffold2625.1,31.42719877,-0.292813425,0.122027954,-2.399560234,0.016414779,0.043040253
SymbC1.scaffold2627.1,89.8828247,-0.218753233,0.075777226,-2.8867939,0.003891891,0.012595593
SymbC1.scaffold2629.2,60.73859536,1.248218276,0.18299345,6.821109032,9.03e-12,1.64e-10
SymbC1.scaffold2629.3,66.49319913,-0.728354831,0.154661392,-4.709351336,2.49e-6,1.8e-5
SymbC1.scaffold2629.5,21.17969179,-0.483003106,0.155011955,-3.115908739,0.00183379,0.006566378
SymbC1.scaffold2632.1,52.94113798,-0.327654719,0.128723027,-2.545424287,0.010914503,0.030495408
SymbC1.scaffold2632.6,48.87186426,-0.392733144,0.119800483,-3.27822671,0.001044615,0.004002844
SymbC1.scaffold2635.1,52.03178302,-0.431001456,0.112804076,-3.820796848,1.33e-4,6.51e-4
SymbC1.scaffold2635.3,23.86725984,-1.46624328,0.179403871,-8.172863108,3.01e-16,9.74e-15
SymbC1.scaffold2635.8,56.53180488,0.367425012,0.1439279,2.552840771,0.010684833,0.029964685
SymbC1.scaffold2638.3,7.265678422,-0.926358468,0.253915788,-3.648290149,2.64e-4,0.001202513
SymbC1.scaffold26418.2,1.445222043,-2.895252113,0.69742915,-4.151320764,3.31e-5,1.87e-4
SymbC1.scaffold2643.1,92.16301995,0.396717858,0.122980394,3.225862645,0.001255936,0.00472056
SymbC1.scaffold2643.3,39.50641197,-0.391385736,0.140887192,-2.778007916,0.005469329,0.016862982
SymbC1.scaffold2644.2,29.38604653,-0.590358662,0.155046186,-3.807630977,1.4e-4,6.84e-4
SymbC1.scaffold2645.2,19.44010303,-2.377441011,0.235880251,-10.07901678,6.84e-24,4.91e-22
SymbC1.scaffold2648.3,8.956895363,1.105438165,0.256020922,4.317764946,1.58e-5,9.64e-5
SymbC1.scaffold2649.1,16.79240065,0.633338836,0.172360464,3.6745018,2.38e-4,0.001098386
SymbC1.scaffold2649.3,24.82973231,-0.505737612,0.153763383,-3.289064035,0.001005212,0.003875351
SymbC1.scaffold265.1,28.9877797,-0.431250385,0.133085108,-3.240410519,0.001193577,0.004510098
SymbC1.scaffold265.2,15.90898863,-0.443084843,0.186705325,-2.373177316,0.017635795,0.045724025
SymbC1.scaffold2650.2,4.248735818,0.943813432,0.35289524,2.674486153,0.007484387,0.022133266
SymbC1.scaffold2653.2,28.72530375,0.950312191,0.150915866,6.296966734,3.04e-10,4.36e-9
SymbC1.scaffold2654.2,38.49039186,0.441745597,0.153779201,2.872596508,0.004071137,0.013094157
SymbC1.scaffold26544.1,21.65624023,1.18489468,0.215603878,5.495702082,3.89e-8,3.99e-7
SymbC1.scaffold26548.1,6.087162012,-0.90015274,0.268129562,-3.357155898,7.87e-4,0.003134667
SymbC1.scaffold2655.5,15.16118604,-0.589469299,0.203969107,-2.88999304,0.003852504,0.012492325
SymbC1.scaffold2656.3,44.38469724,0.673458589,0.128722116,5.231879411,1.68e-7,1.54e-6
SymbC1.scaffold2657.1,14.5771761,1.004160695,0.205835737,4.878456528,1.07e-6,8.4e-6
SymbC1.scaffold2657.2,21.14476353,0.695455872,0.16705596,4.163011432,3.14e-5,1.79e-4
SymbC1.scaffold2657.3,629.2937081,1.094260886,0.074338093,14.72005592,4.79e-49,2.61e-46
SymbC1.scaffold2657.5,75.64675081,1.337062298,0.097340512,13.7359283,6.19e-43,2.1e-40
SymbC1.scaffold266.3,1.059505216,2.678089643,0.817663111,3.275297132,0.001055509,0.004038634
SymbC1.scaffold2661.5,43.56140513,0.880586519,0.154605979,5.695682176,1.23e-8,1.36e-7
SymbC1.scaffold2661.6,127.7389548,0.313240986,0.099935019,3.134446654,0.001721786,0.006218637
SymbC1.scaffold2662.1,48.70824103,-0.441534937,0.115248034,-3.831171103,1.28e-4,6.28e-4
SymbC1.scaffold2662.7,14.10096528,-0.747184912,0.214721408,-3.479787682,5.02e-4,0.002120209
SymbC1.scaffold2662.8,10.06209019,-1.64845493,0.275837808,-5.976174701,2.28e-9,2.9e-8
SymbC1.scaffold2662.9,4.99261268,-2.730514441,0.437290562,-6.244165042,4.26e-10,5.99e-9
SymbC1.scaffold2664.2,36.48709232,-0.377846652,0.130871551,-2.8871565280000002,0.003887408,0.01258631
SymbC1.scaffold2665.3,16.0846976,1.451410073,0.210353568,6.899859538,5.21e-12,9.79e-11
SymbC1.scaffold2666.2,4.202313608,-0.812151021,0.33429116,-2.429472022,0.015120832,0.04017448
SymbC1.scaffold2667.3,12.02684676,0.529690365,0.200982501,2.635504896,0.008401221,0.024439727
SymbC1.scaffold2668.1,30.33368901,0.404593778,0.150474095,2.688793556,0.007171075,0.021333516
SymbC1.scaffold2669.1,35.20531722,2.741109586,0.206169461,13.29542002,2.46e-40,7.1e-38
SymbC1.scaffold267.2,7.03154231,-3.893559231,0.512013078,-7.604413629,2.86e-14,7.3e-13
SymbC1.scaffold2671.1,3.380521576,-1.1995421,0.385791868,-3.109298557,0.001875321,0.0066935679999999996
SymbC1.scaffold2671.7,88.31263266,0.484729614,0.110626364,4.381682588,1.18e-5,7.41e-5
SymbC1.scaffold2674.1,43.08474179,-0.365247618,0.111094342,-3.28772475,0.001010005,0.003889984
SymbC1.scaffold2677.4,5.765094225,0.93858394,0.282587731,3.321389566,8.96e-4,0.003506351
SymbC1.scaffold26779.1,4.569264372,-0.816795325,0.342455621,-2.385112913,0.01707388,0.044474243
SymbC1.scaffold2678.5,2.665411631,1.634280953,0.438608728,3.726056619,1.94e-4,9.18e-4
SymbC1.scaffold2679.1,23.91515416,-1.000437268,0.169438493,-5.904427341,3.54e-9,4.35e-8
SymbC1.scaffold268.3,55.23532615,-0.700714593,0.133759954,-5.238597743,1.62e-7,1.49e-6
SymbC1.scaffold2680.2,57.93149985,0.366924314,0.135438224,2.709163658,0.006745306,0.02019533
SymbC1.scaffold2681.1,41.85960587,0.544125364,0.117316264,4.638106815,3.52e-6,2.46e-5
SymbC1.scaffold2683.2,38.50186946,0.28179487,0.119624507,2.355661708,0.018489747,0.047481506
SymbC1.scaffold2684.6,12.22071225,0.634582363,0.225066188,2.819536637,0.004809304,0.015116987
SymbC1.scaffold2685.4,5.263860895,1.059753978,0.315976806,3.353897997,7.97e-4,0.003170189
SymbC1.scaffold2688.4,22.75906739,-0.65235255,0.163465632,-3.990762712,6.59e-5,3.5e-4
SymbC1.scaffold2689.1,1.816145554,2.80203662,0.879192975,3.187055287,0.001437293,0.005313394
SymbC1.scaffold2689.3,16.67163928,0.964086709,0.183964457,5.240613989,1.6e-7,1.47e-6
SymbC1.scaffold269.1,18.80580278,-0.499298282,0.162847358,-3.066050859,0.002169064,0.007577791
SymbC1.scaffold269.4,183.6854625,0.386610025,0.069452475,5.566540627,2.6e-8,2.74e-7
SymbC1.scaffold269.5,23.16402167,0.764803903,0.164279534,4.655503247,3.23e-6,2.28e-5
SymbC1.scaffold269.7,130.0142753,1.770637937,0.135057215,13.1102802,2.88e-39,7e-37
SymbC1.scaffold269.10,54.81208124,1.876464401,0.151561478,12.3808795,3.32e-35,5.83e-33
SymbC1.scaffold269.11,6.186077863,2.112078424,0.394901769,5.348364046,8.88e-8,8.58e-7
SymbC1.scaffold2690.6,51.67658161,0.385756957,0.115306341,3.345496472,8.21e-4,0.003255625
SymbC1.scaffold2691.2,69.00517357,-0.394471933,0.106458718,-3.705398109,2.11e-4,9.87e-4
SymbC1.scaffold2693.3,18.62544144,0.871712412,0.172172855,5.063007256,4.13e-7,3.51e-6
SymbC1.scaffold2694.3,27.6061341,-0.353558104,0.147786204,-2.392362036,0.01674032,0.043761361
SymbC1.scaffold2695.3,101.9756409,0.951933942,0.103018276,9.24043753,2.45e-20,1.23e-18
SymbC1.scaffold2695.6,34.52458107,0.933891282,0.152199738,6.13595855,8.46e-10,1.14e-8
SymbC1.scaffold2695.8,19.49466306,-0.511306134,0.155434051,-3.289537465,0.001003522,0.003869475
SymbC1.scaffold2695.11,104.6483514,-0.465556789,0.106252088,-4.381624867,1.18e-5,7.41e-5
SymbC1.scaffold2695.12,159.9968013,-0.551464543,0.09179507,-6.007561683,1.88e-9,2.41e-8
SymbC1.scaffold2696.1,49.63906787,-0.619046652,0.106387046,-5.81881604,5.93e-9,6.97e-8
SymbC1.scaffold2696.5,22.29700629,-0.35214919,0.149885084,-2.349461207,0.018800603,0.048093514
SymbC1.scaffold2697.1,30.22425222,-0.6099373,0.137199619,-4.445619474,8.76e-6,5.69e-5
SymbC1.scaffold2699.3,124.8440378,0.236439401,0.093578142,2.526652011,0.011515554,0.031960925
SymbC1.scaffold2699.5,35.78189534,-0.376852291,0.14201563,-2.653597293,0.007963881,0.023332914
SymbC1.scaffold27.5,102.6718001,-0.667487008,0.137955297,-4.838429732,1.31e-6,1.01e-5
SymbC1.scaffold27.8,11.78040097,-1.126610411,0.217365907,-5.18301342,2.18e-7,1.96e-6
SymbC1.scaffold27.9,25.66350396,-0.82152121,0.22460285,-3.657661562,2.55e-4,0.001163025
SymbC1.scaffold27.14,25.51436408,-1.222206297,0.16937676,-7.215903158,5.36e-13,1.16e-11
SymbC1.scaffold27.16,34.16815644,-0.652712234,0.169062962,-3.860764228,1.13e-4,5.64e-4
SymbC1.scaffold27.20,3.875201184,1.068619697,0.345414749,3.093729205,0.001976578,0.007011766
SymbC1.scaffold2700.1,95.82884381,-0.438487672,0.111852365,-3.920236042,8.85e-5,4.53e-4
SymbC1.scaffold2700.3,150.1758869,-0.219691479,0.083120476,-2.643048847,0.008216318,0.023994358
SymbC1.scaffold2700.6,67.35167197,-0.969338067,0.137083712,-7.071139635,1.54e-12,3.1e-11
SymbC1.scaffold2703.2,591.3884537,-0.360059444,0.097063859,-3.70951091,2.08e-4,9.73e-4
SymbC1.scaffold2704.2,21.51001052,-0.601312002,0.188391325,-3.191824258,0.001413773,0.00523638
SymbC1.scaffold2705.1,6.565091305,0.807474274,0.296227626,2.72585743,0.006413469,0.019305624
SymbC1.scaffold2707.2,29.773098,1.343596831,0.153727446,8.74012327,2.33e-18,9.24e-17
SymbC1.scaffold2709.1,142.406874,0.500064895,0.113108389,4.421112352,9.8200000000000008e-06,6.29e-5
SymbC1.scaffold2709.2,29.9539664,0.599637539,0.142710132,4.20178674,2.65e-5,1.53e-4
SymbC1.scaffold271.6,72.50795591,-0.418610878,0.116358591,-3.597593222,3.21e-4,0.001429952
SymbC1.scaffold2710.2,219.948612,0.358106733,0.132379313,2.705156307,0.006827226,0.020419683
SymbC1.scaffold2710.3,79.63551275,-0.400574439,0.134575871,-2.976569548,0.00291493,0.009816899
SymbC1.scaffold2715.4,3.99710963,-1.310578302,0.367574588,-3.565475808,3.63e-4,0.001595571
SymbC1.scaffold27154.1,13.6878197,0.552367129,0.216636959,2.549736351,0.010780441,0.030182138
SymbC1.scaffold2716.1,3.003267332,1.66973972,0.537056805,3.109056069,0.001876861,0.006697597
SymbC1.scaffold2716.2,22.39861758,-0.637068653,0.166966482,-3.815548148,1.36e-4,6.64099e-4
SymbC1.scaffold2716.6,2.12103993,2.015784212,0.531960812,3.789347194,1.51e-4,7.32e-4
SymbC1.scaffold2716.10,4.451950677,0.995879131,0.379628804,2.623297074,0.00870833,0.025181289
SymbC1.scaffold2717.1,7.331392707,1.694250527,0.287756105,5.88780046,3.91e-9,4.77e-8
SymbC1.scaffold2717.2,110.0056334,-0.214844347,0.074273537,-2.892609595,0.003820559,0.012404218
SymbC1.scaffold2719.2,26.01187989,0.520622812,0.144286314,3.608261926,3.08e-4,0.001381007
SymbC1.scaffold272.8,18.69196867,-0.419021854,0.176508505,-2.373947097,0.017599072,0.045643994
SymbC1.scaffold2720.1,351.5733037,-1.8316812,0.170545725,-10.74011792,6.6e-27,6.1e-25
SymbC1.scaffold2720.2,5.712975536,-0.994885836,0.304215066,-3.270337159,0.001074194,0.004096721
SymbC1.scaffold2721.5,46.43710997,0.438976466,0.123019739,3.568341714,3.59e-4,0.00158069
SymbC1.scaffold2722.2,89.80579348,-0.495202952,0.144899219,-3.417568126,6.32e-4,0.002588201
SymbC1.scaffold2722.4,9.352406533,-0.857498786,0.238924218,-3.588999027,3.32e-4,0.001474171
SymbC1.scaffold2722.5,72.32671356,-0.487454495,0.11431783,-4.264028596,2.01e-5,1.2e-4
SymbC1.scaffold2723.3,10.69065878,-1.374815284,0.240888324,-5.70727241,1.15e-8,1.28e-7
SymbC1.scaffold2723.5,9.168837469,-0.557374666,0.220996008,-2.522102874,0.011665559,0.032317581
SymbC1.scaffold2724.2,29.65523446,5.317564044,0.40691191,13.06809633,5.01e-39,1.18e-36
SymbC1.scaffold2724.3,58.89268601,0.305310874,0.122065758,2.501200001,0.012377326,0.033945836
SymbC1.scaffold2726.3,67.08483604,-0.363086811,0.110752095,-3.278374193,0.001044069,0.004001409
SymbC1.scaffold2728.4,50.25322268,0.546298848,0.120508184,4.533292502,5.81e-6,3.91e-5
SymbC1.scaffold2729.1,6.515717661,-0.898784395,0.295450569,-3.042080433,0.002349491,0.0081219800000000009
SymbC1.scaffold273.9,52.7598508,-0.436988356,0.129279896,-3.380172558,7.24e-4,0.002915315
SymbC1.scaffold2730.1,4.680786052,1.211077835,0.356449217,3.397616761,6.8e-4,0.002753855
SymbC1.scaffold2734.2,7.001811252,0.946448986,0.303035131,3.123231897,0.001788768,0.006424837
SymbC1.scaffold274.1,24.68406113,0.696021755,0.17020828,4.089235584,4.33e-5,2.4e-4
SymbC1.scaffold274.3,143.3829239,-0.351030546,0.071940895,-4.879429772,1.06e-6,8.37e-6
SymbC1.scaffold274.5,43.20620758,0.403688598,0.118516876,3.406169741,6.59e-4,0.002680699
SymbC1.scaffold2742.2,103.2767283,0.34521731,0.094042711,3.670856641,2.42e-4,0.001111324
SymbC1.scaffold2743.1,12.55770302,-0.576824561,0.203303975,-2.837251755,0.004550372,0.01439402
SymbC1.scaffold2744.4,8.569809751,-0.556525819,0.230446551,-2.414988712,0.015735697,0.041538589
SymbC1.scaffold2745.1,5.116956145,1.350028001,0.333178088,4.051971152,5.08e-5,2.76e-4
SymbC1.scaffold2745.4,9.489089839,-0.867062233,0.236886323,-3.660246067,2.52e-4,0.001152032
SymbC1.scaffold2746.3,26.75897143,-0.440759741,0.152736081,-2.88576044,0.003904692,0.01263178
SymbC1.scaffold2747.1,47.52451954,-0.42301608,0.105758113,-3.999845188,6.34e-5,3.38e-4
SymbC1.scaffold2748.1,85.85152136,0.539797176,0.177718128,3.037378241,0.002386458,0.008237595
SymbC1.scaffold2748.4,66.36915052,-0.388034705,0.08968768,-4.326510667,1.51e-5,9.3e-5
SymbC1.scaffold2748.5,13.17212687,-0.455935703,0.190569273,-2.392493276,0.016734335,0.043750604
SymbC1.scaffold2752.1,90.63722969,0.322571501,0.107846588,2.991021847,0.002780456,0.009418271
SymbC1.scaffold2753.1,5.714560998,-1.287783631,0.349176677,-3.688057412,2.26e-4,0.001049572
SymbC1.scaffold2753.5,19.97669564,-0.801191952,0.202934073,-3.948040565,7.88e-5,4.09e-4
SymbC1.scaffold2754.2,29.82265576,0.488421017,0.161299154,3.028044498,0.002461418,0.008476326
SymbC1.scaffold2754.6,38.76658127,0.340550699,0.121431634,2.804464426,0.005040025,0.015725954
SymbC1.scaffold2755.4,6.665180189,0.650330243,0.256385735,2.536530526,0.011195698,0.031187921
SymbC1.scaffold2756.1,30.90030071,-0.812287622,0.219023099,-3.708684729,2.08e-4,9.76e-4
SymbC1.scaffold2757.1,50.70052838,0.313878976,0.112193341,2.797661381,0.005147405,0.016009736
SymbC1.scaffold2758.2,47.30451414,-0.46315113,0.138267992,-3.34966265,8.09e-4,0.003215229
SymbC1.scaffold2758.3,6.204479832,-1.694616,0.37415906,-4.529132606,5.92e-6,3.98e-5
SymbC1.scaffold2758.4,5.041698356,1.25514958,0.309130225,4.060261594,4.9e-5,2.68e-4
SymbC1.scaffold2758.10,37.02235075,-0.456470491,0.138661469,-3.291977898,9.95e-4,0.003840486
SymbC1.scaffold2758.11,16.12273851,-0.877408426,0.174343152,-5.03265208,4.84e-7,4.08e-6
SymbC1.scaffold2758.12,142.7668592,-0.53834381,0.102480405,-5.253138959,1.5e-7,1.38e-6
SymbC1.scaffold2758.13,6.187451767,1.613199455,0.302327319,5.335936761,9.51e-8,9.13e-7
SymbC1.scaffold2758.16,73.14410784,0.360481362,0.126789765,2.843142446,0.00446711,0.014172817
SymbC1.scaffold2758.20,12.17469606,0.729875475,0.194367073,3.755139515,1.73e-4,8.26e-4
SymbC1.scaffold276.1,16.04896461,-0.89876262,0.236011384,-3.808132501,1.4e-4,6.82e-4
SymbC1.scaffold2761.1,36.65622826,0.851508858,0.124034632,6.865089565,6.64e-12,1.22e-10
SymbC1.scaffold2761.2,25.37857209,0.671488358,0.172012642,3.90371515,9.47e-5,4.81e-4
SymbC1.scaffold2762.2,25.61951114,-0.530065637,0.141829609,-3.73734117,1.86e-4,8.81e-4
SymbC1.scaffold2763.2,29.86601266,1.063844845,0.170349763,6.245062081,4.24e-10,5.96e-9
SymbC1.scaffold2763.3,13.93029104,-0.563033039,0.189221231,-2.975527822,0.002924848,0.009847466
SymbC1.scaffold2764.2,28.46202571,-0.474250188,0.144800147,-3.275205164,0.001055853,0.004039288
SymbC1.scaffold2766.4,22.65758832,-1.2311610099999999,0.203313714,-6.055474481,1.4e-9,1.83e-8
SymbC1.scaffold2768.2,15.86208704,-0.498129304,0.170442268,-2.922569095,0.003471566,0.011388138
SymbC1.scaffold2770.1,46.24605852,-0.582156376,0.119380349,-4.876484117,1.08e-6,8.47e-6
SymbC1.scaffold2772.2,49.42047953,-0.406048646,0.10441542,-3.888780468,1.01e-4,5.08e-4
SymbC1.scaffold2772.5,12.09819179,-0.731346609,0.212124429,-3.44772458,5.65e-4,0.002349161
SymbC1.scaffold2773.6,7.031442378,1.010885046,0.331895692,3.045791407,0.002320688,0.008039047
SymbC1.scaffold2773.7,42.01032743,-0.409705459,0.144051423,-2.844161142,0.004452852,0.014133333
SymbC1.scaffold2773.8,54.08303246,0.473244848,0.122132504,3.874847664,1.07e-4,5.36e-4
SymbC1.scaffold2773.9,32.64600971,-1.097064144,0.14223257,-7.713171052,1.23e-14,3.25e-13
SymbC1.scaffold2773.10,17.02316721,0.442761135,0.172405901,2.568132142,0.010224817,0.028851602
SymbC1.scaffold2774.2,41.00990768,0.371038549,0.13650147,2.718201849,0.006563778,0.019699758
SymbC1.scaffold2775.1,36.34798901,1.029740443,0.158180737,6.50989788,7.52e-11,1.19e-9
SymbC1.scaffold2776.1,44.40929976,1.044717045,0.133583907,7.820680435,5.25e-15,1.46e-13
SymbC1.scaffold2776.3,2.614058288,-1.21574541,0.519358954,-2.340857705,0.019239498,0.049092734
SymbC1.scaffold2776.5,45.83496679,1.274836355,0.161372128,7.899978598,2.79e-15,8.09e-14
SymbC1.scaffold2776.6,113.2953145,0.638913147,0.104955956,6.08744058,1.15e-9,1.52e-8
SymbC1.scaffold2776.7,14.55577327,0.484227406,0.183365875,2.640771665,0.008271745,0.024144161
SymbC1.scaffold2777.6,2.786853151,3.54588159,0.574897749,6.167847403,6.92e-10,9.47e-9
SymbC1.scaffold2777.7,36.64116012,0.633460697,0.15492187,4.08890429,4.33e-5,2.4e-4
SymbC1.scaffold2778.1,47.24484839,-0.372116775,0.108229976,-3.438204356,5.86e-4,0.002420379
SymbC1.scaffold2778.5,45.40735084,0.575863661,0.133891014,4.300988119,1.7e-5,1.03e-4
SymbC1.scaffold278.3,241.0123839,0.656875353,0.070317154,9.341608896,9.49e-21,4.98e-19
SymbC1.scaffold278.5,27.8331527,0.405596057,0.151240094,2.681802471,0.007322668,0.021715435
SymbC1.scaffold278.6,156.6015607,0.83865611,0.094233644,8.899752469,5.6e-19,2.38e-17
SymbC1.scaffold2781.2,68.14876987,-0.449343362,0.092648467,-4.849981605,1.23e-6,9.57e-6
SymbC1.scaffold2781.3,93.58898638,1.017967873,0.134655668,7.559784797,4.04e-14,1.01e-12
SymbC1.scaffold2781.4,224.4877147,-0.2136892,0.062625838,-3.412157117,6.45e-4,0.002631832
SymbC1.scaffold2781.5,12.95245584,0.831314909,0.19297012,4.307998093,1.65e-5,1e-4
SymbC1.scaffold2783.6,90.04046802,-0.580930378,0.128285029,-4.528434704,5.94e-6,3.99e-5
SymbC1.scaffold2784.4,36.83063461,1.063651153,0.263744073,4.032891207,5.51e-5,2.98e-4
SymbC1.scaffold2784.8,113.3306669,0.617640636,0.116727558,5.291300923,1.21e-7,1.14e-6
SymbC1.scaffold2786.1,54.85820788,0.547617211,0.109563413,4.998175898,5.79e-7,4.81e-6
SymbC1.scaffold2786.5,31.26544179,-0.753954672,0.13395752,-5.628311676,1.82e-8,1.96e-7
SymbC1.scaffold279.9,38.17725777,0.448359169,0.136349659,3.288304289,0.001007928,0.003884544
SymbC1.scaffold2790.2,16.2964752,1.325652347,0.219025552,6.052500878,1.43e-9,1.86e-8
SymbC1.scaffold2790.3,28.58496714,0.6339169,0.148164587,4.278464326,1.88e-5,1.13e-4
SymbC1.scaffold2790.4,15.10357002,-0.530553352,0.194842751,-2.722982248,0.006469553,0.019456916
SymbC1.scaffold2791.1,55.20480517,-0.467899745,0.199404879,-2.346480926,0.018951636,0.048442777
SymbC1.scaffold2791.2,173.9674925,0.227997289,0.075932477,3.002632066,0.002676558,0.00911386
SymbC1.scaffold2793.3,10.02970652,0.604943435,0.250550484,2.414457256,0.015758672,0.041590374
SymbC1.scaffold2796.5,52.43078551,0.278220101,0.10090809,2.757163488,0.005830519,0.0178192
SymbC1.scaffold2797.1,140.2834519,-0.350507812,0.085613094,-4.094091156,4.24e-5,2.35e-4
SymbC1.scaffold2797.4,10.60187702,-0.60776292,0.219331467,-2.770979137,0.005588801,0.017183762000000002
SymbC1.scaffold2798.2,98.32231613,-0.293917025,0.081485689,-3.606977251,3.1e-4,0.001386797
SymbC1.scaffold2799.2,3.461534849,1.302683061,0.365024809,3.568752118,3.59e-4,0.001578618
SymbC1.scaffold2799.5,54.99580112,1.33064448,0.142240625,9.354883507,8.37e-21,4.44e-19
SymbC1.scaffold280.10,23.60382996,-1.264922353,0.178629042,-7.081280525,1.43e-12,2.89e-11
SymbC1.scaffold280.15,77.98760023,0.787505609,0.100046489,7.87139674,3.51e-15,1.01e-13
SymbC1.scaffold2800.3,2.077059043,-1.19817916,0.496957733,-2.411028305,0.015907614,0.041898351
SymbC1.scaffold2801.2,5.770777833,-0.995241404,0.310653224,-3.203705375,0.001356712,0.005053851
SymbC1.scaffold2803.1,8.086701801,-0.622030609,0.250165862,-2.486472789,0.012901644,0.035144768
SymbC1.scaffold2806.4,9.917148323,1.080886596,0.30213104,3.577542368,3.47e-4,0.001533018
SymbC1.scaffold2809.4,103.8038426,0.295555643,0.119744738,2.468214026,0.01357891,0.036735205
SymbC1.scaffold281.1,22.8608483,0.428235861,0.141446606,3.027544262,0.002465496,0.008487868
SymbC1.scaffold281.2,64.4858663,0.365882003,0.145761027,2.510149743,0.012067998,0.033232481
SymbC1.scaffold2811.2,23.08298111,0.653187833,0.180747185,3.613820231,3.02e-4,0.001354836
SymbC1.scaffold2812.6,49.03173206,0.479081345,0.169270852,2.830264861,0.004650948,0.014662588
SymbC1.scaffold2812.7,22.94482518,-0.520096751,0.169042466,-3.076722452,0.002092901,0.007346001
SymbC1.scaffold2816.1,18.04460893,-0.662638299,0.15443841,-4.290631455,1.78e-5,1.08e-4
SymbC1.scaffold2816.3,46.49561003,0.876305901,0.123633528,7.087930907,1.36e-12,2.77e-11
SymbC1.scaffold2816.5,69.8684399,0.615138261,0.115334515,5.333514078,9.63e-8,9.23e-7
SymbC1.scaffold2818.3,63.14943135,0.428149388,0.140580724,3.045576778,0.002322345,0.008043595
SymbC1.scaffold2818.4,47.22940468,-0.284640565,0.107950906,-2.636759394,0.008370218,0.024367722
SymbC1.scaffold2819.6,51.56475133,-0.323046223,0.099808475,-3.236661243,0.001209369,0.004565343
SymbC1.scaffold282.1,71.21768687,0.838408173,0.09948407,8.427562069,3.53e-17,1.26e-15
SymbC1.scaffold282.5,37.0784602,0.594737682,0.120284352,4.944431008,7.64e-7,6.19e-6
SymbC1.scaffold282.6,30.40860713,-0.357790548,0.147524926,-2.425288776,0.015296214,0.040562112
SymbC1.scaffold282.8,12.77961442,0.940053373,0.209871233,4.479191176,7.49e-6,4.94e-5
SymbC1.scaffold282.10,544.6106154,0.46739039,0.069804282,6.695726619,2.15e-11,3.69e-10
SymbC1.scaffold282.16,97.24246024,0.622183176,0.09667296,6.435958653,1.23e-10,1.88e-9
SymbC1.scaffold282.25,504.2471001,0.822331622,0.067547219,12.17417434,4.27e-34,6.88e-32
SymbC1.scaffold2821.2,25.18306898,-1.041909575,0.191830085,-5.431419029,5.59e-8,5.59e-7
SymbC1.scaffold2821.3,149.105408,-0.412824133,0.116746968,-3.536058705,4.06e-4,0.001761843
SymbC1.scaffold2822.1,182.4070677,-0.514197052,0.063558856,-8.090092923,5.96e-16,1.87e-14
SymbC1.scaffold2823.1,242.7974188,-0.166117028,0.060013591,-2.767990119,0.005640317,0.017319569
SymbC1.scaffold2823.2,158.1175477,1.64682476,0.129661905,12.70091448,5.84e-37,1.2e-34
SymbC1.scaffold2823.4,98.2089257,-0.24841344,0.072039845,-3.44827837,5.64e-4,0.00234597
SymbC1.scaffold2823.5,36.34827774,-0.462722468,0.136076135,-3.400467451,6.73e-4,0.002728961
SymbC1.scaffold2823.6,122.7569065,0.351099836,0.090879688,3.863347718,1.12e-4,5.59e-4
SymbC1.scaffold2823.11,4.438216062,-1.045875466,0.356369889,-2.93480313,0.003337594,0.011025988
SymbC1.scaffold2824.2,28.00961341,-0.540063399,0.168319637,-3.208558488,0.001334022,0.004979399
SymbC1.scaffold2825.1,92.75792677,1.859752358,0.137001764,13.57465991,5.66e-42,1.81e-39
