baseMean,log2FoldChange,sig
48.12835093,0.454391875,TRUE
93.27294134,0.242685302,TRUE
32.45787961,0.541131123,TRUE
0.831410365,-3.162682038,TRUE
55.36765901,0.361397566,TRUE
25.93347957,0.400405969,TRUE
27.76246292,-0.458940939,TRUE
27.81712506,-0.596538044,TRUE
32.50982025,-0.446652875,TRUE
6.963556129,-1.059591062,TRUE
18.72520161,-0.514821899,TRUE
137.8974777,-0.365344889,TRUE
203.9294745,0.655469831,TRUE
8.485440754,1.132064977,TRUE
107.5901889,-0.306344688,TRUE
23.86057535,-0.519374881,TRUE
118.8544613,-0.513539084,TRUE
43.95702808,-0.65795254,TRUE
60.87474261,1.074614093,TRUE
121.7206124,0.517771907,TRUE
90.2194196,0.485183357,TRUE
29.21063164,-0.405964158,TRUE
15.44163573,0.808725312,TRUE
30.40004945,0.390688001,TRUE
6.899873518,0.683149213,TRUE
33.18829304,0.332158498,TRUE
133.407487,-0.2432231,TRUE
4.117401563,1.541267097,TRUE
33.33122377,0.896025668,TRUE
13.11309903,7.108488004,TRUE
18.82096159,1.136549737,TRUE
292.3470833,0.27840097,TRUE
109.4402854,-0.304188038,TRUE
16.76587577,2.061738544,TRUE
9.422233679,-1.077516222,TRUE
7.208093979,-1.125630499,TRUE
2.069930392,2.458951464,TRUE
2.626057593,1.374448962,TRUE
76.3235444,0.622790323,TRUE
58.34856176,-0.478709273,TRUE
3.442870482,4.777227743,TRUE
243.5438039,-0.743216933,TRUE
0.971000006,2.418711,TRUE
2.940511911,-1.086078434,TRUE
11.07761156,-0.576082119,TRUE
59.35555498,0.926112754,TRUE
7.115877147,1.180952643,TRUE
64.70477596,-0.559982663,TRUE
14.86773471,-0.600613268,TRUE
6.713294837,0.895857463,TRUE
83.80420822,-0.460490076,TRUE
17.75182786,-0.578711297,TRUE
53.43310635,0.368024984,TRUE
14.28425516,0.543900646,TRUE
31.42384319,-0.290174386,TRUE
89.87168667,-0.216032279,TRUE
58.3684368,1.178162775,TRUE
66.47807061,-0.72549271,TRUE
21.17527808,-0.480267276,TRUE
52.92988505,-0.324924163,TRUE
48.78645474,-0.396284088,TRUE
52.02220121,-0.428342038,TRUE
23.84909981,-1.462333164,TRUE
56.53429116,0.370257719,TRUE
7.263357884,-0.923754348,TRUE
81.3526456,0.251104962,TRUE
1.444307081,-2.892324084,TRUE
77.89914525,0.437554893,TRUE
39.4975881,-0.388847536,TRUE
29.38453192,-0.587589255,TRUE
19.43165235,-2.374811544,TRUE
8.959157867,1.108036848,TRUE
16.79660264,0.636096643,TRUE
24.82852165,-0.503083744,TRUE
28.98387247,-0.428605217,TRUE
15.9042329,-0.440526807,TRUE
4.24959043,0.94642588,TRUE
28.72651962,0.953013018,TRUE
38.49885887,0.444712718,TRUE
21.66281458,1.187755592,TRUE
6.085400251,-0.89759771,TRUE
15.13372174,-0.579146063,TRUE
44.38851749,0.676206139,TRUE
14.57862214,1.006829334,TRUE
21.14731382,0.698109834,TRUE
629.3541683,1.097211815,TRUE
74.86842852,1.315062634,TRUE
1.05988875,2.680712534,TRUE
43.56595655,0.883402748,TRUE
127.7464727,0.316130284,TRUE
48.70362112,-0.438813163,TRUE
14.07781692,-0.74501398,TRUE
10.0562942,-1.645836332,TRUE
4.990337601,-2.727962194,TRUE
36.48274814,-0.375090059,TRUE
16.0873369,1.454276803,TRUE
4.201041181,-0.809551463,TRUE
11.97763944,0.533060475,TRUE
30.33527072,0.407222742,TRUE
35.21504717,2.744009844,TRUE
7.025343452,-3.890554609,TRUE
3.342077464,-1.189826508,TRUE
88.3258507,0.487593603,TRUE
43.07871214,-0.362629975,TRUE
5.76640958,0.941092205,TRUE
4.56772156,-0.814317294,TRUE
2.641160583,1.609850593,TRUE
23.90814901,-0.997865968,TRUE
55.22481248,-0.697926465,TRUE
57.93271234,0.369735829,TRUE
41.85955468,0.546817221,TRUE
38.50274074,0.284478906,TRUE
12.22307973,0.637282439,TRUE
5.264803504,1.062448517,TRUE
22.75775014,-0.649643397,TRUE
1.816400788,2.805268654,TRUE
16.67478538,0.966769197,TRUE
18.80159995,-0.496448152,TRUE
183.5211561,0.386880375,TRUE
23.16395052,0.767507489,TRUE
130.044347,1.773615958,TRUE
54.81560827,1.879152101,TRUE
6.186828516,2.114845193,TRUE
51.67849447,0.388488593,TRUE
69.00076285,-0.391674352,TRUE
18.62936788,0.874409978,TRUE
27.60533398,-0.350836793,TRUE
101.9876579,0.954797177,TRUE
34.52937568,0.936724708,TRUE
19.49018714,-0.508697163,TRUE
104.6314676,-0.462661187,TRUE
159.9742181,-0.548607243,TRUE
49.60524991,-0.616503618,TRUE
22.29207762,-0.349524613,TRUE
30.21727443,-0.60717142,TRUE
124.8104175,0.240315633,TRUE
35.74131076,-0.369814783,TRUE
102.6469792,-0.664544216,TRUE
11.77576123,-1.124117561,TRUE
25.65792179,-0.818674778,TRUE
25.50548398,-1.219370549,TRUE
34.1667997,-0.64984082,TRUE
3.875716474,1.071342189,TRUE
95.42717946,-0.436538837,TRUE
150.1692047,-0.216842803,TRUE
67.33057329,-0.966534732,TRUE
591.0097028,-0.357313177,TRUE
21.18786112,-0.660491768,TRUE
6.565797932,0.810296699,TRUE
29.77805719,1.346212882,TRUE
142.4345245,0.503039517,TRUE
29.95531378,0.602428792,TRUE
72.49599715,-0.415837677,TRUE
219.8421536,0.362398189,TRUE
79.62278696,-0.3977169,TRUE
3.995828987,-1.308033513,TRUE
13.68994181,0.555160739,TRUE
3.003224564,1.672316666,TRUE
22.3928422,-0.634294168,TRUE
2.121685892,2.018687767,TRUE
4.453032539,0.998582743,TRUE
7.313460345,1.696231778,TRUE
109.9731254,-0.212244721,TRUE
26.01448637,0.523271382,TRUE
18.68911425,-0.416387783,TRUE
351.4031063,-1.829765782,TRUE
5.711565135,-0.992377206,TRUE
46.43881749,0.441755717,TRUE
89.78043359,-0.492321588,TRUE
9.349377513,-0.854819904,TRUE
72.24069635,-0.487980262,TRUE
10.68549466,-1.372205907,TRUE
9.156064851,-0.554715874,TRUE
29.65727495,5.320373554,TRUE
58.90187916,0.308163058,TRUE
67.07897069,-0.360301448,TRUE
50.25662382,0.549121351,TRUE
6.5137082,-0.896027179,TRUE
56.94915611,-0.340398531,TRUE
52.75772393,-0.434126448,TRUE
4.680947997,1.213708289,TRUE
7.000884126,0.949126454,TRUE
24.68154869,0.698876233,TRUE
143.3684291,-0.348276379,TRUE
43.20536438,0.406347666,TRUE
103.2740594,0.348018266,TRUE
12.55480142,-0.574087363,TRUE
8.569317776,-0.553945797,TRUE
5.11813738,1.352877819,TRUE
9.487084253,-0.864377641,TRUE
26.75759516,-0.438064584,TRUE
47.52449611,-0.420353813,TRUE
84.89721308,0.535637003,TRUE
66.36145649,-0.385429289,TRUE
13.17035753,-0.45332005,TRUE
90.63326504,0.325323782,TRUE
5.713213144,-1.28540424,TRUE
19.97021305,-0.798310519,TRUE
29.82790294,0.491215653,TRUE
38.76847521,0.343293771,TRUE
6.665216085,0.652869638,TRUE
30.88852113,-0.809560064,TRUE
49.58266855,0.29109316,TRUE
47.29493452,-0.460309138,TRUE
6.200701006,-1.692032074,TRUE
5.04284593,1.25778938,TRUE
37.00842175,-0.452228845,TRUE
16.11773193,-0.874928607,TRUE
142.746258,-0.535483686,TRUE
6.189196257,1.615701811,TRUE
73.15922483,0.363373043,TRUE
12.17563387,0.73247614,TRUE
16.04709001,-0.896031751,TRUE
36.33934801,0.84965238,TRUE
25.38501646,0.674411516,TRUE
25.61508476,-0.527410472,TRUE
29.86510516,1.066619821,TRUE
13.92637869,-0.560214989,TRUE
28.45587147,-0.471332134,TRUE
22.65356531,-1.228300426,TRUE
15.86028403,-0.495542029,TRUE
46.1633028,-0.579699355,TRUE
49.39870148,-0.403056206,TRUE
12.09547804,-0.728576417,TRUE
7.033590228,1.013686488,TRUE
42.00721707,-0.406881108,TRUE
54.08463967,0.475990209,TRUE
32.63735568,-1.094407569,TRUE
17.0040906,0.439322382,TRUE
41.00426143,0.375473342,TRUE
36.34199151,1.03260816,TRUE
44.42279823,1.047518371,TRUE
2.613569836,-1.213104277,TRUE
45.84947833,1.277730104,TRUE
113.3134811,0.641843392,TRUE
14.55581661,0.486845845,TRUE
2.788251166,3.548399437,TRUE
36.64246531,0.636306268,TRUE
47.24600769,-0.369432904,TRUE
45.412886,0.578687309,TRUE
241.0316155,0.659732999,TRUE
27.83270534,0.408085042,TRUE
156.6192139,0.841521992,TRUE
68.13433273,-0.446649119,TRUE
93.57362535,1.020740292,TRUE
224.4733433,-0.210878382,TRUE
12.95097737,0.83395593,TRUE
90.02906108,-0.578104293,TRUE
36.83804804,1.066561732,TRUE
113.3331635,0.62052631,TRUE
54.86597453,0.550331184,TRUE
31.26009436,-0.751207619,TRUE
38.17616668,0.451196665,TRUE
16.30120295,1.328388378,TRUE
28.58646323,0.636692223,TRUE
15.1006062,-0.527907968,TRUE
55.19194548,-0.465066035,TRUE
173.9682775,0.230879414,TRUE
10.03203617,0.60774421,TRUE
52.43118079,0.280921945,TRUE
140.1136269,-0.345939739,TRUE
10.59930649,-0.60517659,TRUE
98.3136118,-0.29120784,TRUE
3.462219157,1.305375339,TRUE
55.00596712,1.333526758,TRUE
23.59474431,-1.262201269,TRUE
78.00130003,0.790354289,TRUE
2.076217207,-1.195817775,TRUE
5.768902124,-0.992541176,TRUE
8.084503868,-0.619509609,TRUE
9.915822502,1.083621922,TRUE
103.8062551,0.298414151,TRUE
22.86062705,0.430856838,TRUE
64.48010848,0.368711937,TRUE
23.08517929,0.65593028,TRUE
49.04237105,0.482086813,TRUE
22.94168903,-0.517289973,TRUE
18.04139965,-0.660133181,TRUE
46.50015328,0.879027922,TRUE
69.87542166,0.617894828,TRUE
63.14856232,0.430940027,TRUE
47.22331197,-0.281918961,TRUE
51.55723725,-0.320489011,TRUE
71.22813169,0.841163313,TRUE
37.0822607,0.597359285,TRUE
30.40781644,-0.355050135,TRUE
12.78153806,0.942937746,TRUE
544.6193269,0.470138827,TRUE
97.24949141,0.624989505,TRUE
504.3237028,0.82530028,TRUE
25.17384713,-1.039176166,TRUE
148.395498,-0.428078675,TRUE
182.3684521,-0.511428193,TRUE
242.795394,-0.16332137,TRUE
158.1572366,1.649797939,TRUE
98.20228769,-0.245742962,TRUE
36.34460662,-0.459960246,TRUE
122.7611778,0.353970502,TRUE
4.436817159,-1.043182329,TRUE
28.0090557,-0.537270026,TRUE
92.78847236,1.86230255,TRUE
0.641678276,2.655524908,TRUE
3.388898087,1.158011341,TRUE
38.14745895,0.575281473,TRUE
7.115646143,-0.619429414,TRUE
157.9909566,0.453120484,TRUE
100.3134898,0.228211371,TRUE
14.92026005,0.510873393,TRUE
95.64984472,0.224583957,TRUE
19.07665095,-0.568678323,TRUE
86.56287549,0.375006205,TRUE
16.94585682,-0.61605458,TRUE
19.94451578,0.907656566,TRUE
102.4155648,0.527321528,TRUE
79.12971596,2.093383109,TRUE
64.91435066,0.3979966,TRUE
19.66926164,-0.410296004,TRUE
24.12975118,-0.884928144,TRUE
59.16799929,0.817754252,TRUE
20.68263036,2.661824633,TRUE
59.29315953,0.544527043,TRUE
38.45431098,0.549292794,TRUE
62.64837248,-0.484086015,TRUE
13.76206849,1.361063799,TRUE
18.01137177,-0.471263237,TRUE
107.2126208,-0.353833734,TRUE
18.66093261,-0.626198333,TRUE
30.02210887,0.507422735,TRUE
15.32334556,0.654389009,TRUE
94.03173987,0.384823131,TRUE
81.44837101,-0.753877959,TRUE
18.36128471,-0.724125389,TRUE
30.02707407,1.255388442,TRUE
184.3445281,0.525399943,TRUE
166.3324576,0.370563179,TRUE
104.6634955,0.787619482,TRUE
24.3834955,-0.771830101,TRUE
24.62398645,-0.957802167,TRUE
8.152791267,-1.047489693,TRUE
44.62929794,0.776704177,TRUE
229.8924014,-0.202587309,TRUE
117.236264,-0.298573352,TRUE
21.16718771,0.393087038,TRUE
16.84691388,-0.439503656,TRUE
6.62934714,1.374134734,TRUE
42.84423702,-0.822445456,TRUE
69.70412299,-0.74556418,TRUE
8.119342672,-0.671601964,TRUE
53.54067154,-0.492612942,TRUE
85.76373461,0.789551736,TRUE
40.59425799,0.514472438,TRUE
3.268568223,1.042478318,TRUE
62.86692462,-1.191864789,TRUE
210.4566548,-0.552782354,TRUE
9.403608103,-0.87532618,TRUE
21.17744664,-0.886776341,TRUE
34.92007264,-0.635489305,TRUE
84.14870663,-1.145425314,TRUE
49.73085262,-0.665623496,TRUE
50.1445911,-0.543730873,TRUE
5.893932501,1.046586369,TRUE
1.720105962,-1.957226954,TRUE
916.1380185,-0.406685854,TRUE
56.72910032,-0.446904831,TRUE
19.08742004,-0.65052543,TRUE
21.17949305,0.570410729,TRUE
10.02354648,-0.516467259,TRUE
264.694989,0.946003066,TRUE
12.20046107,0.952896489,TRUE
1458.447853,0.687050489,TRUE
6.518648552,1.368075481,TRUE
24.5039528,0.777650624,TRUE
139.7407934,0.352038802,TRUE
6.703452049,0.866924883,TRUE
26.25676755,-0.375520559,TRUE
6.729739354,-1.127578719,TRUE
76.62268759,0.589280686,TRUE
6.567177067,-0.905946971,TRUE
82.46378302,-0.456171245,TRUE
12.54985225,-0.526639787,TRUE
74.38955053,-0.75981619,TRUE
39.52865316,0.383840179,TRUE
10.61597333,-1.104160791,TRUE
322.6680081,0.217843514,TRUE
74.19363702,-0.478608675,TRUE
80.45321837,-0.207025275,TRUE
44.44457694,0.46966782,TRUE
72.30572694,0.471500775,TRUE
132.4569877,-0.443300424,TRUE
70.10975566,-1.034811501,TRUE
16.83916436,-0.576786151,TRUE
28.16657232,-0.374194913,TRUE
10.70168923,-0.810119703,TRUE
58.40487131,3.802738015,TRUE
88.562963,-0.640384988,TRUE
27.73650151,-1.058599947,TRUE
12.74291636,1.806647056,TRUE
75.67433409,-0.638713163,TRUE
47.54263121,0.445943338,TRUE
21.03345106,-0.836642182,TRUE
51.74219209,-0.683413756,TRUE
29.11542029,1.088424923,TRUE
5.530201988,0.978259289,TRUE
70.76201277,0.246157279,TRUE
0.958673829,2.296325637,TRUE
11.16945868,1.11039357,TRUE
7.392789212,-0.599745419,TRUE
53.52688424,0.575646848,TRUE
171.5710222,0.523347663,TRUE
88.18269349,-0.37431005,TRUE
47.76625191,-0.47052694,TRUE
22.92584471,0.464451616,TRUE
14.02878218,0.58088882,TRUE
40.37781893,1.206893879,TRUE
3.215116687,-1.016610554,TRUE
83.38761456,-0.857804908,TRUE
58.15644762,-0.397016642,TRUE
9.427192648,0.724577756,TRUE
23.85510212,3.714945493,TRUE
24.47999521,0.464740765,TRUE
13.6487777,2.310983222,TRUE
40.78923464,0.590205511,TRUE
46.03686331,-0.351543828,TRUE
80.28679537,0.284722048,TRUE
5.551025054,1.980277013,TRUE
164.0470266,0.266786775,TRUE
41.81968234,1.226754241,TRUE
38.99041527,-0.631554357,TRUE
23.26737968,-0.474828186,TRUE
24.52094641,-0.374033122,TRUE
139.9177152,1.901483194,TRUE
5.392161553,0.915545267,TRUE
17.68923287,-0.694622403,TRUE
5.487100917,2.987423386,TRUE
30.80885305,0.527628318,TRUE
49.41005574,-0.281071917,TRUE
5.183137098,-1.001826251,TRUE
106.2813752,-0.605406186,TRUE
43.80311402,0.466976089,TRUE
25.24870312,-0.520366557,TRUE
73.11868882,-1.023974922,TRUE
3.309069629,-1.550783612,TRUE
73.38527536,-0.529251016,TRUE
34.09629201,0.489947496,TRUE
26.60068411,-0.412794196,TRUE
171.4074286,0.294459549,TRUE
22.0906662,0.753075305,TRUE
9.504329305,1.303944669,TRUE
81.76898168,0.436979848,TRUE
68.12405491,0.68336794,TRUE
67.89943767,0.603086319,TRUE
114.7526993,0.979889825,TRUE
94.9744207,0.745937917,TRUE
8.609095626,0.869208976,TRUE
42.18690637,0.43683767,TRUE
82.62658906,-0.623048884,TRUE
88.98321919,-0.387995375,TRUE
15.66909007,-0.626466198,TRUE
33.712065,0.515184724,TRUE
87.05660646,0.37999949,TRUE
105.6379501,-0.871937065,TRUE
166.261596,-0.43846006,TRUE
51.84091345,0.872564581,TRUE
7.57158874,1.065464926,TRUE
46.58535035,0.299383891,TRUE
1.463230108,3.123904354,TRUE
32.74193058,-0.67102104,TRUE
2.219487714,-1.15991526,TRUE
11.37796762,0.775956626,TRUE
40.23006605,-0.317925406,TRUE
5.898664289,1.049775989,TRUE
22.07515106,0.643572368,TRUE
2.612249605,1.177061579,TRUE
23.58757477,-0.787277844,TRUE
40.0698046,-0.493275885,TRUE
2.548223696,2.523376755,TRUE
47.01405753,0.504693124,TRUE
73.03383565,-0.35580052,TRUE
38.27574453,-0.57458746,TRUE
77.2906998,0.32323158,TRUE
52.82091501,-0.649007997,TRUE
7.524352851,-0.626900233,TRUE
1.679815763,1.593661902,TRUE
3.36558232,1.571076634,TRUE
26.55931837,0.733165177,TRUE
51.75478003,0.358344782,TRUE
20.29032419,-0.670229582,TRUE
45.48282398,0.981994178,TRUE
113.0022545,-0.402831506,TRUE
76.88820176,0.33412819,TRUE
20.84682453,-0.948937694,TRUE
7.05962699,0.995313749,TRUE
53.25739487,0.235341001,TRUE
76.68352748,-0.333689204,TRUE
34.66733727,-0.441041741,TRUE
23.39754159,0.656635989,TRUE
53.89231745,-0.849171551,TRUE
36.49238574,-0.474006797,TRUE
2.535765361,2.328743415,TRUE
2.786721887,-1.219897615,TRUE
12.14486165,0.713570118,TRUE
38.09011077,-0.278207187,TRUE
79.76706518,-0.776635767,TRUE
94.10014458,0.99324977,TRUE
121.5480767,-0.442415521,TRUE
15.43398664,-0.751173781,TRUE
77.79332119,-1.809282367,TRUE
16.24157812,-1.259304041,TRUE
51.64176435,-0.341100398,TRUE
42.21536088,-0.496411832,TRUE
26.63870672,0.583908886,TRUE
19.48088073,-0.406853571,TRUE
42.52239659,-0.78053545,TRUE
66.76076472,-0.472496385,TRUE
167.577276,0.7348492,TRUE
28.0663545,0.745937401,TRUE
49.27809715,0.399412653,TRUE
14.13681319,-1.546065463,TRUE
9.775569614,-2.413112121,TRUE
39.88584887,-1.171140884,TRUE
17.50017677,-0.599366061,TRUE
9.858470178,-0.94517905,TRUE
11.39824361,-0.60884718,TRUE
34.30561871,-0.750060029,TRUE
70.38784232,-0.651769347,TRUE
21.01818354,-0.455013176,TRUE
21.95542184,-0.880216324,TRUE
9.004415788,0.589341296,TRUE
105.1752463,0.388216429,TRUE
6.048408613,1.172680494,TRUE
96.31436875,0.330827691,TRUE
49.65411984,-0.451138306,TRUE
14.44949746,0.483395621,TRUE
6.057513749,-0.869386416,TRUE
41.11842552,-0.304986992,TRUE
5.889787565,-0.892893385,TRUE
27.41665108,-0.334312287,TRUE
19.50942379,-0.380138889,TRUE
56.66741184,0.656613292,TRUE
114.8283487,0.558173014,TRUE
54.34479373,-0.350012525,TRUE
11.80117875,0.85251045,TRUE
72.71703099,-0.508045656,TRUE
46.75450988,-0.539374245,TRUE
29.16123038,0.661558585,TRUE
0.73279859,2.661064093,TRUE
10.445063,1.302481397,TRUE
4.614714065,1.101922031,TRUE
16.02206032,-2.001559109,TRUE
44.52175344,-2.873956278,TRUE
85.0038532,-0.422114824,TRUE
193.0140726,-0.527390441,TRUE
36.94935361,0.983198458,TRUE
19.45189975,-1.930074109,TRUE
4.375873285,1.289850393,TRUE
11.06157108,0.610572839,TRUE
26.72808078,-0.71620589,TRUE
15.16105964,-0.620686364,TRUE
3.633569911,-1.967575098,TRUE
87.16259776,-0.728180239,TRUE
46.56658715,-0.883033509,TRUE
12.75769858,-1.173248067,TRUE
34.81679279,-0.70852288,TRUE
41.86813044,-0.479155378,TRUE
25.34231825,0.993108064,TRUE
44.10621883,0.406404089,TRUE
32.68791953,0.396052424,TRUE
2.920690906,1.278184389,TRUE
6.503362435,-0.890695815,TRUE
4.705871984,0.814700989,TRUE
21.36987431,0.607152317,TRUE
16.51918069,0.59490519,TRUE
66.44733395,-0.420390831,TRUE
27.00962777,0.510056545,TRUE
121.2587608,0.381950784,TRUE
52.12333322,0.399622144,TRUE
56.56689565,0.439768665,TRUE
33.81561683,-0.714313137,TRUE
20.28757805,0.405119751,TRUE
37.95471949,-0.382760518,TRUE
57.23619771,0.692647138,TRUE
4.874170083,1.04998604,TRUE
22.94118934,-2.902498101,TRUE
2.130030512,1.650902373,TRUE
42.54980501,0.491486005,TRUE
18.73963997,0.830779049,TRUE
28.53491388,4.078212051,TRUE
8.055419881,1.843320085,TRUE
35.00150384,-0.592492336,TRUE
12.63485458,-0.82378277,TRUE
121.2636316,-0.478860194,TRUE
19.42270841,-0.395181617,TRUE
44.99334023,0.446556436,TRUE
43.96921696,3.660452593,TRUE
24.40459822,1.341639106,TRUE
328.9274975,-0.218601412,TRUE
13.13356764,3.762745705,TRUE
24.57503895,-0.341098705,TRUE
182.2868886,0.429013182,TRUE
125.761614,-1.225846584,TRUE
118.5561917,-0.181547402,TRUE
5.678806473,-0.743613096,TRUE
35.54002458,-0.333730224,TRUE
132.0534612,1.0059083,TRUE
81.85940081,0.242414211,TRUE
142.330249,0.64247783,TRUE
19.15133948,-0.398262331,TRUE
8.219872222,-1.298744361,TRUE
138.2078267,0.514943158,TRUE
23.28853486,-0.413331168,TRUE
3.810369421,-1.7642749,TRUE
30.60178669,-0.625113539,TRUE
2.682386837,1.282577716,TRUE
95.35155529,0.441038243,TRUE
28.88894398,0.848067223,TRUE
10.60123861,0.655216866,TRUE
178.1991037,0.365411073,TRUE
27.71906292,-0.985702287,TRUE
243.4918915,0.3182719,TRUE
135.123724,0.450793437,TRUE
44.28570883,0.422243704,TRUE
21.55778357,0.588024375,TRUE
31.74259567,1.252037303,TRUE
3.643064974,0.974002685,TRUE
28.68871097,0.507727873,TRUE
28.39105072,0.839054385,TRUE
24.21688663,-0.803374161,TRUE
49.38310436,-0.272340779,TRUE
48.17285163,-0.342605928,TRUE
18.46104295,-0.615864881,TRUE
38.74140878,-0.566892816,TRUE
24.17834343,-0.923486966,TRUE
114.176975,0.30474815,TRUE
27.42625459,1.834023327,TRUE
2.134013974,1.030290519,TRUE
64.22250927,0.363685851,TRUE
69.32281254,0.521835382,TRUE
1.093153578,1.879642655,TRUE
4.490143332,1.158140555,TRUE
8.72946267,-0.727997094,TRUE
52.86678614,-0.323478282,TRUE
49.48095999,-1.487584704,TRUE
27.15054871,-0.55757224,TRUE
33.36825877,0.443640681,TRUE
93.98214083,-0.459331199,TRUE
3.918226098,1.112402897,TRUE
24.37564739,-0.611822148,TRUE
4.296268649,0.897562717,TRUE
48.22929242,-0.365401657,TRUE
9.32694641,6.821409369,TRUE
31.50346173,-0.502823537,TRUE
4.560836811,0.732356749,TRUE
39.54399578,-0.550427232,TRUE
133.3637865,0.170646082,TRUE
3.915985378,0.952036593,TRUE
45.76461637,-1.283311388,TRUE
15.10929006,-0.80102755,TRUE
41.46203352,0.580863566,TRUE
99.26370741,0.573384522,TRUE
10.96280735,-0.721651292,TRUE
29.30907314,2.634492246,TRUE
134.5528821,0.203523997,TRUE
31.36679122,1.148166061,TRUE
30.0230043,-0.633170251,TRUE
26.71753742,-0.640668767,TRUE
22.58877927,0.780777005,TRUE
89.73345545,1.377148719,TRUE
80.44929392,-0.706324097,TRUE
36.41900657,0.793878954,TRUE
337.1639203,-0.369616495,TRUE
75.40821285,0.320215608,TRUE
11.57306487,1.270834943,TRUE
31.75005408,-0.428953276,TRUE
54.22973154,0.311163148,TRUE
131.4072486,-0.295496239,TRUE
18.61576783,0.674199477,TRUE
32.65275421,0.676016736,TRUE
116.359998,0.315928475,TRUE
6.315044898,0.95332787,TRUE
39.03191143,0.816893882,TRUE
52.31639931,0.308624502,TRUE
45.90643844,-1.375794355,TRUE
3.622520109,-1.153325207,TRUE
5.432316731,-1.519406738,TRUE
13.10348505,-0.567659008,TRUE
15.69633184,-0.761349595,TRUE
7.876908317,-1.135310258,TRUE
51.43584587,0.441593689,TRUE
126.8831458,-0.257318548,TRUE
43.77160411,0.743130428,TRUE
1.062806756,1.78914392,TRUE
43.34936795,0.796192437,TRUE
60.198486,0.376993423,TRUE
2.901889676,1.382259404,TRUE
85.98464045,0.245150498,TRUE
90.3138117,0.345831495,TRUE
24.60705097,0.7784012,TRUE
62.40669546,0.352057425,TRUE
4.610386124,1.05972182,TRUE
3.039185674,1.562818912,TRUE
23.81587553,-0.811802115,TRUE
12.19192741,-0.773557189,TRUE
16.4217696,0.795091332,TRUE
2.26783764,1.256157994,TRUE
19.65133316,-0.715385604,TRUE
22.93316366,-0.624719427,TRUE
9.578321617,-0.707310925,TRUE
1.995572985,1.813136498,TRUE
12.01784629,0.785370272,TRUE
33.75009396,0.473725602,TRUE
22.48390811,-0.636230196,TRUE
8.157431053,-2.336725656,TRUE
6.622848863,1.75700073,TRUE
86.29910657,-0.260841373,TRUE
40.23886678,0.920864835,TRUE
17.79098489,0.462386118,TRUE
33.99786652,-2.621992167,TRUE
44.89664417,-0.381398488,TRUE
133.9473415,-0.590745935,TRUE
35.18502135,0.392787603,TRUE
25.92322688,-0.425314636,TRUE
5.961004956,1.05960132,TRUE
28.29375455,-0.338857571,TRUE
158.6847854,0.213949523,TRUE
9.705448699,2.278409679,TRUE
68.71917009,-0.571062483,TRUE
30.54958802,0.690682802,TRUE
63.77433207,-0.428728254,TRUE
47.19231561,0.478014131,TRUE
4.950595631,1.37136939,TRUE
19.02242209,0.626879282,TRUE
73.09685485,-1.139942598,TRUE
70.83769403,0.692201994,TRUE
40.62500494,-0.52801927,TRUE
25.43436855,-0.461510456,TRUE
64.43197355,0.280490976,TRUE
283.4613822,-0.398078644,TRUE
14.35343334,-0.512534942,TRUE
106.103922,-0.680052507,TRUE
60.13324689,-1.222925701,TRUE
17.45751866,-0.454753664,TRUE
18.60745552,-3.057237261,TRUE
31.68960009,0.631161253,TRUE
14.41884413,-0.714170061,TRUE
68.34469638,-0.371242549,TRUE
23.63387313,-0.889396787,TRUE
29.75406409,-1.679340526,TRUE
50.16687862,-1.500366433,TRUE
48.06897004,-0.37537351,TRUE
4.119290597,1.761798283,TRUE
28.10655665,-0.534599978,TRUE
16.07516052,-1.420258739,TRUE
205.6663926,-0.456456374,TRUE
40.04333733,-0.554275895,TRUE
65.99086822,-0.267163227,TRUE
5.876696953,-1.156171755,TRUE
55.00578278,-0.54775753,TRUE
8.297166049,1.817102829,TRUE
8.072613725,0.669403645,TRUE
3.747403039,-0.951938982,TRUE
26.9437435,-1.341825043,TRUE
67.8621058,-0.787320494,TRUE
22.20181614,0.541733355,TRUE
87.00494608,0.95535281,TRUE
10.0453107,-0.981138858,TRUE
28.43884711,-0.468208738,TRUE
15.58863508,-0.880214251,TRUE
10.46160749,0.677859726,TRUE
24.32243378,-1.028900239,TRUE
3.376716305,-1.160415313,TRUE
30.80219302,-0.39546542,TRUE
2.363966886,1.865034896,TRUE
6.072360528,1.984661057,TRUE
17.51227382,0.58719511,TRUE
39.53235818,-0.636419206,TRUE
41.84516437,-1.904463498,TRUE
35.8842068,-1.323325329,TRUE
34.27359345,-0.512122076,TRUE
15.57259367,1.129685438,TRUE
32.54869382,0.776135969,TRUE
1.367069494,-1.401917837,TRUE
84.02410837,-0.380746889,TRUE
4.251936164,1.430476311,TRUE
87.94527158,-0.350703519,TRUE
1.713533089,-1.299855489,TRUE
61.54343843,0.635707719,TRUE
107.1029108,-0.309967553,TRUE
53.64572906,-0.468695863,TRUE
66.36549986,0.476315376,TRUE
69.90929266,0.500078315,TRUE
15.97803066,0.666257171,TRUE
58.38098863,0.437845538,TRUE
116.2805876,-0.565466054,TRUE
4.02998728,2.489831707,TRUE
4.356143811,1.861221773,TRUE
6.362247633,-1.738237609,TRUE
196.5560425,-0.914762692,TRUE
5.142391154,-0.796356333,TRUE
27.7609752,-0.976743508,TRUE
11.79108881,2.944891014,TRUE
